source	target	value	LR_pair	model	tissue	strain	treatment	interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
Microglia	Microglia	0.0117416652150517	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
OPC	Microglia	0.0164625050892943	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Tanycyte	Microglia	0.0147225909708632	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Astrocyte	OPC	0.022522281375038	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Avp+ neuron	OPC	0.019256293963925	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Ependymal cell	OPC	0.0186193393216715	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Excitatory neuron	OPC	0.058670735728147	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Fibroblast	OPC	0.0162643687253794	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Inhibitory neuron	OPC	0.0600094095298214	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Microglia	OPC	0.0164625050892943	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
OPC	OPC	0.0230371548916259	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Tanycyte	OPC	0.020616935160894	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Astrocyte	Tanycyte	0.0201550369134682	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Avp+ neuron	Tanycyte	0.0172262772771412	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Ependymal cell	Tanycyte	0.0166553306577381	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Excitatory neuron	Tanycyte	0.0527089227836042	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Fibroblast	Tanycyte	0.0145450858565201	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Inhibitory neuron	Tanycyte	0.0539193593084403	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Microglia	Tanycyte	0.0147225909708632	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
OPC	Tanycyte	0.020616935160894	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Tanycyte	Tanycyte	0.0184461762667436	NEGR1_NEGR1	AngII	HYP	C57BL/6	Saline 3d	NEGR1_NEGR1	NEGR	Negr1	Negr1					KEGG: mmu04514	Cell-Cell Contact	Negr1  - Negr1
Astrocyte	Excitatory neuron	0.0429987813334144	LRRC4C_NTNG1	AngII	HYP	C57BL/6	Saline 3d	LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
Avp+ neuron	Excitatory neuron	0.0331759162873475	LRRC4C_NTNG1	AngII	HYP	C57BL/6	Saline 3d	LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
Ependymal cell	Excitatory neuron	0.0141818362888582	LRRC4C_NTNG1	AngII	HYP	C57BL/6	Saline 3d	LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
Excitatory neuron	Excitatory neuron	0.0375465433118785	LRRC4C_NTNG1	AngII	HYP	C57BL/6	Saline 3d	LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
Inhibitory neuron	Excitatory neuron	0.0369562014988396	LRRC4C_NTNG1	AngII	HYP	C57BL/6	Saline 3d	LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
Microglia	Excitatory neuron	0.013613234951574	LRRC4C_NTNG1	AngII	HYP	C57BL/6	Saline 3d	LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
Myelinating OL	Excitatory neuron	0.0160108140399971	LRRC4C_NTNG1	AngII	HYP	C57BL/6	Saline 3d	LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
OPC	Excitatory neuron	0.0736288771649352	LRRC4C_NTNG1	AngII	HYP	C57BL/6	Saline 3d	LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
Tanycyte	Excitatory neuron	0.0140915639484136	LRRC4C_NTNG1	AngII	HYP	C57BL/6	Saline 3d	LRRC4C_NTNG1	NGL	Lrrc4c	Ntng1					KEGG: mmu04514	Cell-Cell Contact	Lrrc4c  - Ntng1
Astrocyte	Astrocyte	0.104465607635503	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Avp+ neuron	Astrocyte	0.0608225160178559	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Ependymal cell	Astrocyte	0.052906039600422	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Excitatory neuron	Astrocyte	0.0881998671820175	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Fibroblast	Astrocyte	0.021954981336288	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Inhibitory neuron	Astrocyte	0.0673456283218489	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Microglia	Astrocyte	0.0242837576607734	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
OPC	Astrocyte	0.101576274012401	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Pericyte	Astrocyte	0.0169687971585563	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Tanycyte	Astrocyte	0.0656184512294898	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Astrocyte	Avp+ neuron	0.230545866381133	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Avp+ neuron	Avp+ neuron	0.142618075002557	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Ependymal cell	Avp+ neuron	0.125477715578652	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Excitatory neuron	Avp+ neuron	0.199011472499104	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Fibroblast	Avp+ neuron	0.0545145716607994	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Inhibitory neuron	Avp+ neuron	0.15645227257701	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Microglia	Avp+ neuron	0.0600847929727733	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
OPC	Avp+ neuron	0.225045690441892	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Pericyte	Avp+ neuron	0.0424547790914671	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Tanycyte	Avp+ neuron	0.152814264011749	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Astrocyte	Ependymal cell	0.0951292679097059	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Avp+ neuron	Ependymal cell	0.0551464734998109	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Ependymal cell	Ependymal cell	0.0479310701831083	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Excitatory neuron	Ependymal cell	0.0801870688555662	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Fibroblast	Ependymal cell	0.0198295285740032	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Inhibitory neuron	Ependymal cell	0.061100443242955	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Microglia	Ependymal cell	0.0219379138950802	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
OPC	Ependymal cell	0.0924714968209354	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Pericyte	Ependymal cell	0.0153184944613883	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Tanycyte	Ependymal cell	0.0595232109926512	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Astrocyte	Excitatory neuron	0.253906327990329	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Avp+ neuron	Excitatory neuron	0.158909093314218	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Ependymal cell	Excitatory neuron	0.140130822182582	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Excitatory neuron	Excitatory neuron	0.220090617061761	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Fibroblast	Excitatory neuron	0.0614631293354822	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Inhibitory neuron	Excitatory neuron	0.174002839678429	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Microglia	Excitatory neuron	0.0676925120133896	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
OPC	Excitatory neuron	0.248028483939955	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Pericyte	Excitatory neuron	0.0479441142949352	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Tanycyte	Excitatory neuron	0.17003898948273	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Astrocyte	Inhibitory neuron	0.216534573935291	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Avp+ neuron	Inhibitory neuron	0.133026690092285	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Ependymal cell	Inhibitory neuron	0.116881913549181	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Excitatory neuron	Inhibitory neuron	0.186452266775249	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Fibroblast	Inhibitory neuron	0.0504993558790058	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Inhibitory neuron	Inhibitory neuron	0.14608903418431	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Microglia	Inhibitory neuron	0.0556834705662417	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
OPC	Inhibitory neuron	0.211276884087933	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Pericyte	Inhibitory neuron	0.0392909026799777	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Tanycyte	Inhibitory neuron	0.142651252114574	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Astrocyte	Microglia	0.0813930764080917	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Avp+ neuron	Microglia	0.0468844626167383	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Ependymal cell	Microglia	0.0407034977172195	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Excitatory neuron	Microglia	0.0684452550626736	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Fibroblast	Microglia	0.0167647981748082	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Inhibitory neuron	Microglia	0.0519955003248008	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Microglia	Microglia	0.0185534925190041	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
OPC	Microglia	0.0790855328713343	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Pericyte	Microglia	0.0129417563413929	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Tanycyte	Microglia	0.0506406241318609	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Astrocyte	OPC	0.28814002326913	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Avp+ neuron	OPC	0.183484398343123	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Ependymal cell	OPC	0.16236266066544	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Excitatory neuron	OPC	0.251300680142652	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Fibroblast	OPC	0.0722631639814899	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Inhibitory neuron	OPC	0.200356352148773	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Microglia	OPC	0.0794944337284347	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
OPC	OPC	0.281768975045659	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Pericyte	OPC	0.0565116812557316	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Tanycyte	OPC	0.195934566205243	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Astrocyte	Tanycyte	0.0999566722248446	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Avp+ neuron	Tanycyte	0.058075141265501	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Ependymal cell	Tanycyte	0.0504970282639929	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Excitatory neuron	Tanycyte	0.0843268835851336	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Fibroblast	Tanycyte	0.0209241522308707	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Inhibitory neuron	Tanycyte	0.0643237827757125	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Microglia	Tanycyte	0.0231461756019543	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
OPC	Tanycyte	0.097178515007235	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Pericyte	Tanycyte	0.0161682089801199	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Tanycyte	Tanycyte	0.0626688978088555	NRXN1_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN1_NLGN1	NRXN	Nrxn1	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn1  - Nlgn1
Avp+ neuron	Astrocyte	0.0179752503030579	NRXN2_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN2_NLGN1	NRXN	Nrxn2	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn2  - Nlgn1
Excitatory neuron	Astrocyte	0.0189812329122898	NRXN2_NLGN1	AngII	HYP	C57BL/6	Saline 3d	NRXN2_NLGN1	NRXN	Nrxn2	Nlgn1					KEGG: mmu04514	Cell-Cell Contact	Nrxn2  - Nlgn1
