"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"leadingEdge"	"group_id"	".before"	"project"	"strain"	"tissue"	"cell_type"	"control"	"treatment"
"HALLMARK_APICAL_JUNCTION"	0.25968992248062	0.657476635514019	0.170932335370056	0.332869513191084	1.07491664954058	103	"Actb;Actc1;Akt3;Acta1;Irs1;Speg;Slit2;Ptk2;Tial1;Crat;Pten;Map3k20;Tspan4"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_APICAL_SURFACE"	0.321867321867322	0.663875272331155	0.11776578836269	0.485330783635407	1.1439126417434	18	"Ntng1;Slc2a4;Akap7;Flot2;Afap1l2"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_HEDGEHOG_SIGNALING"	0.32516339869281	0.663875272331155	0.0916795246008379	-0.501350741612082	-1.09676622075045	22	"Nrp2;Vegfa;Unc5c;Pml;Adgrg1"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_HYPOXIA"	0.290184921763869	0.663875272331155	0.0902635484340068	-0.416191343573868	-1.09577754993066	78	"Jun;Tgm2;Hspa5;Vegfa;Ackr3;Slc6a6;Fosl2;Egfr;Col5a1;Pgm1;Ets1;Cav1;Hexa;Akap12;Tpst2;Pam;Bgn;Pdgfb;Dcn;Tnfaip3"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_COMPLEMENT"	0.308762169680111	0.663875272331155	0.0855356947987884	-0.408166811305803	-1.08385981883863	80	"Cdh13;F8;Col4a2;Dock4;Dock9;Plat;Hspa5"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_ADIPOGENESIS"	0.382157123834887	0.749027962716378	0.072003313661988	-0.375578155973872	-1.02264579027376	119	"Col15a1;Ubc;Col4a1;Baz2a;Suclg1;Scp2;Sorbs1;Mgll;Acadl;Aco2;Cavin2;Pgm1;Lpl;Sdhb;Gpx4;Reep5;Map4k3;Acaa2;Lipe;Vegfb;Adcy6;Ndufa5;Agpat3;Ghitm;Itsn1;Rab34;Ppp1r15b"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_FATTY_ACID_METABOLISM"	0.456934306569343	0.82593739250086	0.0676760401641789	-0.381881518535304	-0.976068792775081	65	"Hsp90aa1;Suclg1;Acadvl;Mgll;Acadl;Aco2;Maoa;Kmt5a"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_ANDROGEN_RESPONSE"	0.493939393939394	0.82593739250086	0.103576326612592	0.322422104420624	0.95631038941222	57	"Gucy1a1;Stk39;Steap4;Selenop;Akt1;Map7;Scd2;Hpgd;Cdc14b;Inpp4b;Ngly1;Ccnd3;Vapa;Pias1;Tmem50a"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_BILE_ACID_METABOLISM"	0.506963788300836	0.82593739250086	0.096887770327544	0.346416872733155	0.95475278639423	42	"Nr3c2;Abca1;Cyp7b1;Nedd4;Slc22a18;Hsd17b11;Pnpla8;Optn;Atxn1;Cyp27a1;Gclm;Idh1;Ar;Lonp2;Phyh"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_IL2_STAT5_SIGNALING"	0.516574585635359	0.82593739250086	0.0590954798717342	-0.356962110169737	-0.948055282385522	81	"Prkch;Plec;Ahnak;Itga6;Tgm2;Snx9;Mapkapk2;Tnfsf10;Gpx4;Ifitm3;Lrrc8c"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_ESTROGEN_RESPONSE_EARLY"	0.513868613138686	0.82593739250086	0.0619762736001998	-0.36563363984037	-0.93961201118936	66	"Podxl;Svil;Klf4;Cxcl12;Tgm2;Nav2;Papss2;Flnb;Ncor2;Fhl2;Fkbp5;Mapt;Gab2;Rbbp8;Akap1;Xbp1;Elovl5"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_APOPTOSIS"	0.547703180212014	0.82593739250086	0.106729884364606	0.302696902032213	0.939491493035667	79	"Txnip;Pdgfrb;Tgfbr3;Rhot2;Ccnd2;Ptk2;Slc20a1;Lgals3;Ddit3;Bnip3l;Dpyd;Eno2;Ppt1;Sqstm1;Cyld"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_UV_RESPONSE_UP"	0.580128205128205	0.82593739250086	0.0972150808846466	0.303217303595638	0.919541115276365	61	"Plcl1;Htr7;Slc25a4;Il6st;Car2;Eno2;Ppt1;Sqstm1;Furin;Rxrb;Gls;Ppp1r2;Cyb5b;Polr2h;Ccnd3;Tmbim6"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_PROTEIN_SECRETION"	0.585815602836879	0.82593739250086	0.0544555953940371	-0.345447023084211	-0.908614331708108	75	"Dst;Clcn3;Atp1a1;Tspan8;Egfr;Sh3gl2;Ica1;Pam"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_NOTCH_SIGNALING"	0.594594594594595	0.82593739250086	0.0808589150280032	0.375194567673595	0.907994009362419	19	"Skp1;Notch3;Jag1;Notch2"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_KRAS_SIGNALING_DN"	0.606811145510836	0.82593739250086	0.0568864160475701	-0.373725345664108	-0.88559321630532	41	"Zbtb16;Mx2;Ryr2;Kmt2d;Thrb;Skil;Dtnb;Mfsd6"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY"	0.595121951219512	0.82593739250086	0.0601186142531851	-0.393986620632423	-0.877837772572107	27	"Lsp1;Sbno2;Prdx2;Gpx4;Stk25;Ptpa"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_IL6_JAK_STAT3_SIGNALING"	0.630573248407643	0.835083491134447	0.0564118388217596	-0.373196502341376	-0.862050670346935	35	"Jun;Il15ra;Cd9"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_GLYCOLYSIS"	0.676258992805755	0.848025959978367	0.0949751525905595	0.28185020723003	0.883830670098682	81	"Glce;Me1;Pgam2;Agl;Rbck1;Ak3;Ankzf1;Ecd;Galk2;Eno2;Pygl"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_UV_RESPONSE_DN"	0.676	0.848025959978367	0.0450442767152794	-0.316857324469784	-0.860826523152821	109	"Atrx;Syne1;Ythdc1;Celf2;Ptprm;Fbln5;Ltbp1;Col1a2;Mgll;Col1a1;Map1b;Lamc1;Cav1;Plpp3;Fhl2;Plcb4;Smad3;Ica1"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_TGF_BETA_SIGNALING"	0.733893557422969	0.848025959978367	0.0766746872490091	0.304397712436473	0.8316986996696	38	"Ppp1ca;Rhoa;Smurf2;Slc20a1;Ube2d3;Bmpr1a"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_PEROXISOME"	0.736543909348442	0.848025959978367	0.0770736734944102	0.294845404981996	0.830319363019243	45	"Crat;Slc25a4;Itgb1bp1;Hsd17b11;Cnbp;Atxn1;Slc25a17;Hmgcl;Fis1;Idh1;Lonp2;Pabpc1;Cdk7;Cln6;Gnpat;Ide"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_ANGIOGENESIS"	0.698854337152209	0.848025959978367	0.0529129848430583	-0.380443913300218	-0.821647397536701	20	"Vcan;Vegfa;Jag2;Lpl;Fgfr1"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_ESTROGEN_RESPONSE_LATE"	0.744186046511628	0.848025959978367	0.0445961615888961	-0.319518272799677	-0.811323805888188	62	"Klf4;Unc13b;Cxcl12;Papss2;Cd9;Flnb;Cav1;Ncor2;Fkbp5;Cox6c;Tspan13;Mapt;Rbbp8"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_DNA_REPAIR"	0.767241379310345	0.85442789968652	0.0426733861156084	-0.307779343611988	-0.798522895612556	70	"Ssrp1;Upf3b;Srsf6;Mpc2;Rev3l;Edf1;Adrm1;Xpc;Pde4b;Gpx4;Adcy6;Eloa;Ercc4"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS"	0.816537467700258	0.889118575940281	0.0672065093710464	0.296527943964924	0.740531617621125	25	"Alcam;Atf5;Lgals3;Jag1;Scd2;Atxn2;Pparg;Gnai1;Errfi1;Tmem97"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_MYC_TARGETS_V2"	0.842364532019704	0.897301349325337	0.0445070537769277	-0.327414742808054	-0.713548272820481	23	"Nop56;Nolc1;Hspd1;Las1l;Gnl3"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_WNT_BETA_CATENIN_SIGNALING"	0.861111111111111	0.897754137115839	0.0432768714901103	-0.31702721515253	-0.695025920985405	24	"Jag2;Notch1;Ncor2;Ctnnb1;Ppard"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_XENOBIOTIC_METABOLISM"	0.961538461538462	0.981570512820513	0.0317090865085553	-0.243890194577138	-0.642185801944117	77	"Aco2;Papss2;Slc6a6;Jup;Bcat1;Smox;Maoa;Upp1;Ppard;Pink1"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_MTORC1_SIGNALING"	0.987903225806452	0.987903225806452	0.0274480081801021	-0.232976370995111	-0.628883226999674	105	"Ifrd1;Hspa5;Hspa9;Slc6a6;Cd9;Nampt;Bcat1;Pgm1;Hspd1;Eif2s2;Hsp90b1;Niban1;Fads2"	"Spontaneous | SHR | LV | Pericyte | 10w | 26w"	1	"Spontaneous"	"SHR"	"LV"	"Pericyte"	"10w"	"26w"
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION"	0.00881333068308042	0.25628006221738	0.380730400722792	-0.546722363004393	-1.86166767986883	114	"Eln;Cald1;Dst;Col3a1;Fbln5;Fstl1;Adam12;Flna;Lrp1;Ccn1;Tpm2;Dpysl3;Fbln2;Col4a1;Cdh11;Sat1;Col12a1;Lox;Col6a2;Fbn2;Pvr;Vegfc;Lama2;Col4a2;Acta2;Col1a1;Sgcd;Htra1;Fbn1;Col1a2;Pdgfrb;Fn1;Tpm1;Itga5;Col5a1;Ecm1;Calu;Bgn;Slc6a8;Sparc;Plod3;Plaur;Mylk;Fgf2;Tgm2"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_TGF_BETA_SIGNALING"	0.0102512024886952	0.25628006221738	0.380730400722792	0.518685540271034	1.66328245722974	42	"Tjp1;Id1;Smad3;Sptbn1;Pmepa1;Id2;Wwtr1;Ncor2;Smad1;Fnta;Slc20a1;Cdk9;Ppp1ca;Klf10;Smurf2;Furin;Id3"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_MYOGENESIS"	0.0285613287148998	0.299850074962519	0.352487857583619	-0.450726406161936	-1.53430280290929	103	"Myh11;Nos1;Col3a1;Des;Camk2b;Adam12;Dmd;Gja5;Tpm2;Ldb3;Myh9;Pdlim7;Col6a2;Agl;Pfkm;Dtna;Aebp1;Sh2b1;Pde4dip;Lama2;Cdh13;Col4a2;Col1a1;Sgcd"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_INTERFERON_ALPHA_RESPONSE"	0.0475435816164818	0.299850074962519	0.261663521711573	-0.456253881813903	-1.44996972664856	69	"Mx2;Parp14;Dhx58;Herc6;Trim26;Eif2ak2;Helz2;Isg20;Irf2;Ifi44;Stat2;Trim21;Ifit2;Ifi27;Rtp4;Sp110;Bst2;Parp12;Lpar6;Rnf31;Adar;Irf7;Ube2l6;Tdrd7;Tmem140"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_INTERFERON_GAMMA_RESPONSE"	0.047976011994003	0.299850074962519	0.252961123069611	-0.411359160195907	-1.40775101415152	116	"Ptgs2;Gbp4;Mx2;Parp14;Marchf1;Dhx58;Herc6;Trim26;Eif2ak2;Helz2;Jak2;Isg20;Irf2;Il15ra;Ifi44;Znfx1;Casp7;Xaf1;Stat2;Trim21;Cmklr1;Ifit2;Ifi27;Cd274;Ncoa3;Rtp4;Tnfsf10;Sp110;Bst2;Parp12;Rnf31;Lats2;Adar;Irf7;Ube2l6;Tdrd7;Rnf213;Nfkbia;Psmb2;Trafd1;Ptpn1"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_XENOBIOTIC_METABOLISM"	0.0436536795084694	0.299850074962519	0.321775918075361	0.341601749414923	1.33211293466991	109	"Apoe;Slc6a6;Xdh;Smox;Maoa;Tmem176b;Il1r1;Cat;Entpd5;Id2;Upp1;Fmo1;Ddc;Ninj1;Lcat;Ddt;Tmem97;Pgrmc1;Gcnt2;Alas1"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_HEME_METABOLISM"	0.0309770795020177	0.299850074962519	0.352487857583619	0.333542243087476	1.3221088692634	125	"Abcg2;Slc2a1;Tspan5;Bsg;Tfrc;Sdcbp;Nr3c1;Smox;Cat;Fbxo34;Daam1;Nek7;Fbxo7;Sec14l1;Add1;Fn3k;Ccnd3;Ezh1;Pigq;Ucp2;Kdm7a;Arhgef12;Ctsb;Arl2bp;Mark3;Gde1;Gapvd1;Mxi1;Mfhas1;Picalm;Sidt2;Tmcc2;Endod1;Marchf2;Slc25a37;Kat2b;Dcaf11;Agpat4;Lamp2;Foxo3;Ccdc28a;Atp6v0a1"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_MTORC1_SIGNALING"	0.0418803567624745	0.299850074962519	0.321775918075361	0.324400995414718	1.30016713420557	138	"Slc2a1;Tfrc;Sytl2;Slc6a6;Tpi1;Scd2;Ldha;Pitpnb;Skap2;Ak4;Eno1;Rpa1;M6pr;Hspa9;Adipor2;Glrx;Slc7a5;Tmem97;Ldlr;Ddit4;Immt;Sord;Sqstm1;Psme3;Ero1a;Psma3;Ddx39a;Psmc2;Dapp1;Gsk3b"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_ANGIOGENESIS"	0.0744101633393829	0.413389796329905	0.222056046145248	-0.568424896703504	-1.45787178912662	21	"Col3a1;Fstl1;Jag2;Fgfr1"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_PI3K_AKT_MTOR_SIGNALING"	0.0868347338935574	0.434173669467787	0.257206466468838	0.348869447729523	1.29201506053356	80	"Slc2a1;Plcb1;Arpc3;Pten;Pak4;Nod1;Irak4;Il2rg;Pfn1;Ripk1;Prkaa2;Ap2m1;Sqstm1;Ppp1ca;Itpr2;Pikfyve;Dapp1;Gsk3b;Nck1;Akt1s1;Ptpn11"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_ADIPOGENESIS"	0.106594081523015	0.484518552377342	0.287805130535564	0.300311913201673	1.20829395078918	145	"Sorbs1;Apoe;Enpp2;Atp1b3;Atl2;Cat;Cox6a1;Aplp2;Ppm1b;Acadl;Lipe;Abcb8;Adipor2;Ndufab1;Gpd2;Ddt;Slc5a6;Cs;Sparcl1;Pex14;Immt;Rtn3;Ucp2;Coq5;Uqcrq;Acadm;Dram2;Tob1;Sod1;Cavin2;Coq9;Pim3;Bcl2l13;Gpx4;Prdx3;Mccc1;Fah;Coq3;Gbe1;Chuk;Slc27a1;Uck1;Scarb1;Me1;Cmpk1;Ndufa5;Acaa2;Gpat4;Dhrs7;Nkiras1;Lpl;Ephx2;Aco2"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_SPERMATOGENESIS"	0.138795986622074	0.548411497730711	0.152144922367565	-0.421937920530269	-1.25880603173154	46	"Nos1;Gad1;Vdac3;Hspa4l;She;Dcc;Prkar2a"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_BILE_ACID_METABOLISM"	0.154704944178628	0.548411497730711	0.139599673451922	-0.403421573079379	-1.25091385470336	56	"Bmp6;Nedd4;Hsd17b4;Optn;Pfkm;Npc1;Crot;Ar;Idh2;Amacr;Acsl5"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_KRAS_SIGNALING_DN"	0.162866449511401	0.548411497730711	0.137250779610133	-0.402723150643412	-1.23005505545551	51	"Nos1;Tenm2;Ptprj;Gtf3c5;Mx2;Skil;Efhd1;Lfng;Dcc;Ryr2;Kcne2"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_ESTROGEN_RESPONSE_LATE"	0.164615384615385	0.548411497730711	0.132147260608774	-0.361274474138191	-1.20402920696991	92	"Atp2b4;Slc9a3r1;Hspa4l;Scube2;Pdlim3;Ass1;Fkbp5;Tiam1;Jak2;Isg20;Farp1;Ppif;Rbbp8;Plaat3;Slc22a5;Slc24a3;Foxc1;Idh2;Slc2a8;Bag1"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_ESTROGEN_RESPONSE_EARLY"	0.175491679273828	0.548411497730711	0.126253987849115	-0.350119424948036	-1.19247552036711	109	"Slc7a2;Fasn;Slc9a3r1;Pdlim3;Cbfa2t3;Fkbp5;Lrig1;Tiam1;Snx24;Sec14l2;Jak2;Farp1;Ppif;Fhl2;Rbbp8;Podxl;Kazn;Mast4;Plaat3;Ar;Slc22a5;Slc24a3;Foxc1;Bag1"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_G2M_CHECKPOINT"	0.204268292682927	0.600789096126255	0.170932335370056	0.285210646600032	1.12141283828874	119	"Rasal2;Slc7a1;Map3k20;Smad3;Xpo1;Ube2s;Stmn1;Dr1;Katna1;Lig3;Stag1;Slc7a5;Cul3;Cul1;Srsf1;Hnrnpd;H2az1;Prim2;Ddx39a;Ccnt1;Fancc;Syncrip;E2f4;Bub3;Tgfb1;Notch2;Rad21;Kpnb1;Smarcc1"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_UV_RESPONSE_DN"	0.245588235294118	0.613604488078541	0.102080107662747	-0.325756847749995	-1.12391532021891	120	"Map1b;Atp2b4;Col3a1;Fbln5;Kcnma1;Ddah1;Ptprm;Ccn1;Fyn;Magi2;Rnd3;Smad7;Zmiz1;Plpp3;Inpp4b;Lpar1;Mmp16;Fhl2;Mios;Cdk13;Atrx;Sdc2;Col1a1;Pik3cd;Cdkn1b;Col1a2;Synj2;Pdgfrb"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_KRAS_SIGNALING_UP"	0.263399693721286	0.613604488078541	0.10027910675413	-0.330073679403991	-1.115760400122	100	"Snap25;Peg3;Adam17;Ptgs2;Tnfrsf1b;Pecam1;Mtmr10;Eng;Gprc5b;Emp1;Mall"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_PEROXISOME"	0.282258064516129	0.613604488078541	0.133554954557592	0.310752145204344	1.11238721357321	67	"Sema3c;Cat;Cnbp;Slc25a4;Cadm1;Pabpc1;Ercc1;Acot8;Vps4b;Pex14;Acsl1;Ywhah;Sod1;Acaa1a;Abcd1;Dhrs3;Smarcc1;Hsd3b7;Tspo;Rdh11;Cdk7;Hmgcl"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB"	0.267776096822995	0.613604488078541	0.0985499803531691	-0.324658364419107	-1.10667332081751	110	"Ptgs2;Ccn1;Stat5a;Fosl2;Sat1;Plpp3;Nr4a1;Atf3;Il15ra;Rcan1;Ehd1;Dram1;Ifit2;Hbegf;Egr1;Zc3h12a;Klf2;B4galt1;Marcks;Maff;Plaur;Birc2;Cflar;Map3k8;Tnip2;Birc3;Bhlhe40;Relb;Nfkbia;Klf4"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_FATTY_ACID_METABOLISM"	0.279411764705882	0.613604488078541	0.141225119642531	0.28744122779401	1.10060215783585	101	"Ptprg;Maoa;Ldha;Acadl;Fmo1;Aldh3a2;Pdhb;Acadvl;Adipor2;S100a10;Glul;Acot8;Gpd2;Bckdhb;Acsl1;Sucla2;Hadhb;Cpt1a;Ncaph2;Ywhah;H2az1;Hmgcs2;Gstz1;Sdha;Acadm;Ugdh;Etfdh;Acaa1a;Mif"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_OXIDATIVE_PHOSPHORYLATION"	0.252427184466019	0.613604488078541	0.157402899305283	0.274544017047774	1.10034529148702	138	"Atp6ap1;Atp6v0c;Cox6a1;Vdac1;Atp5pb;Ldha;Cox7a2l;Slc25a4;Hspa9;Mtrr;Pdhb;Acadvl;Ndufab1;Cox4i1;Ndufa7;Cs;Nqo2;Uqcrh;Sucla2;Immt;Alas1;Hadhb;Vdac2;Cpt1a;Iscu;Uqcrq;Cox10;Sdha;Acadm;Cox6c;Ndufb2;Etfdh;Acaa1a;Cox5b;Etfa;Gpx4;Prdx3;Atp6v1e1;Cox6b1"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_CHOLESTEROL_HOMEOSTASIS"	0.311111111111111	0.622222222222222	0.120433371642259	0.334747593340178	1.09261685563994	44	"Chka;Scd2;Abca2;Lss;Pcyt2;Gnai1;Pnrc1;Tmem97;Ldlr;Pmvk;Anxa5;Cpeb2;Atxn2;Aldoc;Clu;Gldc;Hmgcr;Mvk;Cyp51;Alcam;Lpl"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_MYC_TARGETS_V1"	0.305194805194805	0.622222222222222	0.142056643575821	0.265261111808017	1.06683111211296	141	"Vdac1;Xpo1;Ldha;Cnbp;Rrm1;Srsf7;Cct7;Ilf2;Hnrnpa2b1;Nap1l1;Pabpc1;Fbl;Pa2g4;Ndufab1;Eif4g2;Lsm7;Hnrnpa3;Eif3d;Cul1;Srsf1;Hnrnpd;Clns1a;Cad;Ywhaq;H2az1;Abce1;Eif4h;Hnrnpr;Syncrip;Bub3;Ran;Psma7;Sf3b3;Rack1;Kpnb1;Xrcc6;Psmc4;Smarcc1;Prdx3;Orc2;Psma1"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_ANDROGEN_RESPONSE"	0.363636363636364	0.654069767441861	0.117249716749792	0.289728707100842	1.05658412025829	75	"Selenop;Scd2;Abcc4;Pmepa1;Cdk6;Map7;B2m;Pa2g4;Ccnd3;Tpd52;Vapa;Sord;Sgk1;Spcs3;Ube2j1;Iqgap2;Abhd2;Xrcc6;Arid5b;Gnai3;Stk39;Lman1;Hmgcr;Xrcc5"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
"HALLMARK_PROTEIN_SECRETION"	0.35632183908046	0.654069767441861	0.121543282035469	0.281458212397723	1.04345516027941	82	"Sgms1;Ap3b1;Vps45;Scamp1;Tom1l1;M6pr;Gnas;Ocrl;Vps4b;Tmed2;Ap2m1;Tpd52;Ap2b1;Rer1;Scrn1;Gosr2;Vamp4;Sod1;Sh3gl2;Zw10;Lamp2;Lman1;Sec31a;Gbf1;Cd63;Tsg101;Ap1g1"	"Spontaneous | SHR | MCA | EC | 10w | 26w"	1	"Spontaneous"	"SHR"	"MCA"	"EC"	"10w"	"26w"
