"CT"	"program"	"term"	"estimate"	"std.error"	"statistic"	"p.value"	"N"	"adj_r2"	"n_bp_levels"	"n_tissue_lv"	"n_strain_lv"	"tissue_value"	"strain_value"	"p_adj"
"Myelinating_OL"	"Myelinating_OL-6"	"lv_fibrosis_mean"	-0.000373783148027445	0.000880342206743371	-0.424588467035078	0.67616844297202	24	0.784053292197001	24	1	5	"HYP"	"mixed"	0.737638301424022
"Myelinating_OL"	"Myelinating_OL-7"	"lv_fibrosis_mean"	-0.00833865105628733	0.00519834029912585	-1.60409872698976	0.126094083204852	24	0.175558658081357	24	1	5	"HYP"	"mixed"	0.160483378624357
"Myelinating_OL"	"Myelinating_OL-8"	"lv_fibrosis_mean"	-0.000674556716921913	0.000393713569314279	-1.71331843628547	0.103824083846848	24	0.825293053651402	24	1	5	"HYP"	"mixed"	0.142465715006132
"Myelinating_OL"	"Myelinating_OL-9"	"lv_fibrosis_mean"	-0.0003478547616843	0.000296045200336964	-1.17500557782516	0.255302441765744	24	-0.0990300568594502	24	1	5	"HYP"	"mixed"	0.310802972584383
"Neuronal"	"Neuronal-1"	"lv_fibrosis_mean"	-0.0110931174233651	0.015560724512967	-0.712892090218613	0.485583780684302	23	0.523110012488052	22	1	5	"LV"	"mixed"	0.573148069004422
"Neuronal"	"Neuronal-10"	"lv_fibrosis_mean"	0.00107930415969133	0.00127496249569012	0.846537967461636	0.409011748023271	23	0.197985639796559	22	1	5	"LV"	"mixed"	0.555638601088218
"Neuronal"	"Neuronal-11"	"lv_fibrosis_mean"	-7.2303491936497e-05	0.0023022997470944	-0.0314048993958094	0.975312400046303	23	-0.0734270920543472	22	1	5	"LV"	"mixed"	0.975312400046303
"Neuronal"	"Neuronal-12"	"lv_fibrosis_mean"	0.000555299229718412	0.00116637228994819	0.476090896966594	0.640070692814126	23	0.136496329813246	22	1	5	"LV"	"mixed"	0.69825893761541
"Neuronal"	"Neuronal-2"	"lv_fibrosis_mean"	0.0157592838305974	0.00647535736975869	2.4337319055465	0.0262677080641652	23	0.269186933718256	22	1	5	"LV"	"mixed"	0.0833021138611875
"Neuronal"	"Neuronal-3"	"lv_fibrosis_mean"	-0.00944861227611465	0.00929249187044366	-1.01680070403586	0.323501872515355	23	0.877755445116748	22	1	5	"LV"	"mixed"	0.466195853259173
"Neuronal"	"Neuronal-4"	"lv_fibrosis_mean"	0.00289596165224572	0.00489419530215863	0.591713545016977	0.561829526558241	23	-0.0376164665726004	22	1	5	"LV"	"mixed"	0.636587941845649
"Neuronal"	"Neuronal-5"	"lv_fibrosis_mean"	-0.00224112228419978	0.00152233023528185	-1.47216565253652	0.159247697225222	23	0.501021132179223	22	1	5	"LV"	"mixed"	0.301732478953053
"Neuronal"	"Neuronal-6"	"lv_fibrosis_mean"	-0.00126932591600759	0.00160776424569877	-0.789497539457914	0.440694578139673	23	-0.0228851556023588	22	1	5	"LV"	"mixed"	0.565759901317562
"Neuronal"	"Neuronal-7"	"lv_fibrosis_mean"	-0.00104164790877613	0.00105360382531734	-0.988652360352229	0.336697005131625	23	0.433670869305912	22	1	5	"LV"	"mixed"	0.466195853259173
"Neuronal"	"Neuronal-8"	"lv_fibrosis_mean"	0.00222791802460384	0.00155722841955005	1.43069442904695	0.170642813303091	23	0.281102541536687	22	1	5	"LV"	"mixed"	0.307157063945564
"Neuronal"	"Neuronal-9"	"lv_fibrosis_mean"	0.00264836240354302	0.00452268774669482	0.58557268418065	0.565855948307244	23	-0.110848246212822	22	1	5	"LV"	"mixed"	0.636587941845649
"Neutrophils"	"Neutrophils-1"	"lv_fibrosis_mean"	0.0539004503535805	0.0404005116719537	1.33415266596731	0.239689407881788	9	0.939006136224172	9	2	2	"mixed"	"mixed"	0.451180061895131
"Neutrophils"	"Neutrophils-2"	"lv_fibrosis_mean"	0.00586032271940631	0.00824719889323971	0.710583410836624	0.50910364254975	9	0.996277186933706	9	2	2	"mixed"	"mixed"	0.626589098522769
"Neutrophils"	"Neutrophils-3"	"lv_fibrosis_mean"	-0.0367349331550098	0.0467228108666195	-0.786231232103688	0.467340073690675	9	-0.231081127395115	9	2	2	"mixed"	"mixed"	0.622402068194809
"Neutrophils"	"Neutrophils-4"	"lv_fibrosis_mean"	0.00243834942400775	0.0109125944083552	0.223443604037994	0.83203250559576	9	-0.0821483193407555	9	2	2	"mixed"	"mixed"	0.949557412905183
"Neutrophils"	"Neutrophils-5"	"lv_fibrosis_mean"	-0.00990688984284549	0.00526856671577729	-1.88037665218858	0.118819195440746	9	0.881327691031955	9	2	2	"mixed"	"mixed"	0.356073696243821
"Neutrophils"	"Neutrophils-6"	"lv_fibrosis_mean"	-0.012388779278822	0.00980366782755577	-1.26368819269866	0.262055716822337	9	0.436318039620668	9	2	2	"mixed"	"mixed"	0.465876829906377
"Neutrophils"	"Neutrophils-7"	"lv_fibrosis_mean"	-5.00858220067046e-05	0.00946702938383766	-0.0052905531372082	0.995983363757575	9	0.481094054745131	9	2	2	"mixed"	"mixed"	0.995983363757575
"Neutrophils"	"Neutrophils-8"	"lv_fibrosis_mean"	-0.00311843439831066	0.00347413834786735	-0.897613763776838	0.410527153629388	9	0.905572833847498	9	2	2	"mixed"	"mixed"	0.59713040527911
"NFO"	"NFO-1"	"lv_fibrosis_mean"	0.0207149950221356	0.0165101955243531	1.2546789643757	0.231684216400293	18	0.872049923723221	18	1	4	"HYP"	"mixed"	0.514853814222872
"NFO"	"NFO-2"	"lv_fibrosis_mean"	-0.00043829370687979	0.0439753242483619	-0.00996681012297747	0.992199097230422	18	-0.168568138428995	18	1	4	"HYP"	"mixed"	0.992199097230422
"NFO"	"NFO-3"	"lv_fibrosis_mean"	-0.0112498327906492	0.0193870258660717	-0.580276359476932	0.571649843459838	18	0.0776107440024898	18	1	4	"HYP"	"mixed"	0.816642633514055
"NFO"	"NFO-4"	"lv_fibrosis_mean"	0.00180438416628176	0.0253129614876747	0.0712830131377692	0.944257482716905	18	0.745380630005594	18	1	4	"HYP"	"mixed"	0.992199097230422
"NFO"	"NFO-5"	"lv_fibrosis_mean"	0.00695852318903393	0.00933198374782151	0.745663877807155	0.46913935930838	18	0.134621847927961	18	1	4	"HYP"	"mixed"	0.76266432697175
"NFO"	"NFO-6"	"lv_fibrosis_mean"	-0.00716850426581984	0.0113709499919699	-0.630422635829213	0.539342613041295	18	0.365953732880784	18	1	4	"HYP"	"mixed"	0.816642633514055
"NFO"	"NFO-7"	"lv_fibrosis_mean"	-0.0069640813206872	0.00950291513043029	-0.732836316551621	0.476665204357344	18	0.530458386168273	18	1	4	"HYP"	"mixed"	0.76266432697175
"NFO"	"NFO-8"	"lv_fibrosis_mean"	-0.00365719029341523	0.00795538902942333	-0.459712313236846	0.653316344376977	18	-0.204551574288898	18	1	4	"HYP"	"mixed"	0.87381186645382
"NK_cells"	"NK_cells-1"	"lv_fibrosis_mean"	-0.0109453362953291	0.00834891732363412	-1.31098870321125	0.199192003913423	40	0.489989330797071	34	3	5	"mixed"	"mixed"	0.405687712098668
"NK_cells"	"NK_cells-10"	"lv_fibrosis_mean"	-0.00848332131162517	0.0040722287723086	-2.08321334236236	0.0453048624614053	40	0.806801111635835	34	3	5	"mixed"	"mixed"	0.106599676379777
"NK_cells"	"NK_cells-2"	"lv_fibrosis_mean"	0.000493206854872355	0.00279719981074044	0.176321638868479	0.861152429270731	40	0.874977660888842	34	3	5	"mixed"	"mixed"	0.94372868961176
"NK_cells"	"NK_cells-3"	"lv_fibrosis_mean"	-0.00916046925315183	0.00348054231763069	-2.63190859848175	0.0129580866019793	40	0.767099028657711	34	3	5	"mixed"	"mixed"	0.0357464457985637
"NK_cells"	"NK_cells-4"	"lv_fibrosis_mean"	0.00980408600639928	0.00306943948829945	3.19409652601785	0.00314475591214735	40	0.558895102426782	34	3	5	"mixed"	"mixed"	0.0100632189188715
"NK_cells"	"NK_cells-5"	"lv_fibrosis_mean"	0.0265187616609084	0.00802151586506936	3.30595390035784	0.00234204406493117	40	0.907540825325218	34	3	5	"mixed"	"mixed"	0.00828872870776541
"NK_cells"	"NK_cells-6"	"lv_fibrosis_mean"	-0.000344829331086803	0.000459430851096636	-0.750557630737497	0.458402709733334	40	0.970506329874373	34	3	5	"mixed"	"mixed"	0.655456391454484
"NK_cells"	"NK_cells-7"	"lv_fibrosis_mean"	-0.00104656493682615	0.00167140162571594	-0.626160056759462	0.535651249909015	40	0.236483136538179	34	3	5	"mixed"	"mixed"	0.738829310219331
"NK_cells"	"NK_cells-8"	"lv_fibrosis_mean"	-0.00147249724446846	0.00196370741253373	-0.749855724467896	0.458819474018138	40	0.177042840058364	34	3	5	"mixed"	"mixed"	0.655456391454484
"NK_cells"	"NK_cells-9"	"lv_fibrosis_mean"	-0.00536303614969254	0.00413025343073039	-1.2984762895637	0.203403897827837	40	0.0446748339260851	34	3	5	"mixed"	"mixed"	0.405687712098668
"NKT"	"NKT-1"	"lv_fibrosis_mean"	-0.00894804819120618	0.0118898634037382	-0.75257787977555	0.46092672724308	24	0.935205418137843	19	2	3	"mixed"	"mixed"	0.5106780127135
"NKT"	"NKT-2"	"lv_fibrosis_mean"	-0.00207735222208406	0.00688952513025435	-0.301523281040324	0.766290779148437	24	0.847086322872084	19	2	3	"mixed"	"mixed"	0.766290779148437
"NKT"	"NKT-3"	"lv_fibrosis_mean"	-0.0336453071826874	0.00935682153351897	-3.59580516334096	0.00192674745590778	24	0.762545968437882	19	2	3	"mixed"	"mixed"	0.00481686863976944
"NKT"	"NKT-4"	"lv_fibrosis_mean"	-0.00108377663168721	0.00246932980738265	-0.438895050975775	0.665687943809927	24	0.409982399049892	19	2	3	"mixed"	"mixed"	0.693424941468674
"NKT"	"NKT-5"	"lv_fibrosis_mean"	0.0457544842276648	0.0118584279710417	3.85839373814111	0.00105878207883001	24	0.687506225352465	19	2	3	"mixed"	"mixed"	0.00294106133008337
"OPC"	"OPC-1"	"lv_fibrosis_mean"	2.85201031498673e-05	0.00605151058097982	0.00471288990876217	0.996291511957614	24	0.942216565932741	24	1	5	"HYP"	"mixed"	0.996291511957614
"OPC"	"OPC-2"	"lv_fibrosis_mean"	0.00845339395255432	0.00493070591447859	1.71443888546094	0.103614368560762	24	0.952567775053269	24	1	5	"HYP"	"mixed"	0.165782989697219
"OPC"	"OPC-3"	"lv_fibrosis_mean"	-0.00598736936042274	0.00399504869988727	-1.49869746533795	0.151285533070869	24	-0.0120225734894959	24	1	5	"HYP"	"mixed"	0.213579576100051
"OPC"	"OPC-4"	"lv_fibrosis_mean"	-0.000203827990415756	0.000939296262711757	-0.217000746737034	0.830648357369448	24	0.528576083375669	24	1	5	"HYP"	"mixed"	0.886024914527411
"OPC"	"OPC-5"	"lv_fibrosis_mean"	-0.0019467356513625	0.00280215537858472	-0.694727946294591	0.496096405662342	24	0.104106918162627	24	1	5	"HYP"	"mixed"	0.599627423463648
"OPC"	"OPC-6"	"lv_fibrosis_mean"	0.000521530857572124	0.000614952822463621	0.848082712235989	0.407528538804156	24	0.422245986274032	24	1	5	"HYP"	"mixed"	0.543371385072208
"OPC"	"OPC-7"	"lv_fibrosis_mean"	-0.000498040633338663	0.000986649198372069	-0.504779848968011	0.619837307591377	24	0.349964485617273	24	1	5	"HYP"	"mixed"	0.708385494390145
"OPC"	"OPC-8"	"lv_fibrosis_mean"	-0.000367471277736688	0.00100551574703655	-0.365455517548776	0.719030605620945	24	0.150785070489165	24	1	5	"HYP"	"mixed"	0.802504135754347
"Pars_tuberalis_cell"	"Pars_tuberalis_cell-1"	"lv_fibrosis_mean"	-0.0126407923372872	0.0334793913756339	-0.377569358876908	0.71184299817627	18	0.719059917343315	18	1	4	"HYP"	"mixed"	0.7909366646403
"Pars_tuberalis_cell"	"Pars_tuberalis_cell-2"	"lv_fibrosis_mean"	0.101116433881687	0.046625171398244	2.16870910817703	0.0492429615308702	18	0.755271179872735	18	1	4	"HYP"	"mixed"	0.113637603532777
"Pars_tuberalis_cell"	"Pars_tuberalis_cell-3"	"lv_fibrosis_mean"	0.0347501749935614	0.0237538218184001	1.46292985016177	0.167240764296881	18	0.854206911164016	18	1	4	"HYP"	"mixed"	0.250861146445321
"Pars_tuberalis_cell"	"Pars_tuberalis_cell-4"	"lv_fibrosis_mean"	-0.140318315817219	0.0710029057779097	-1.97623342706736	0.0697412649350681	18	0.203907330486071	18	1	4	"HYP"	"mixed"	0.12307282047365
"Pars_tuberalis_cell"	"Pars_tuberalis_cell-5"	"lv_fibrosis_mean"	0.00603969947658257	0.00845424259425255	0.714398647690633	0.487611124013455	18	0.206364483931741	18	1	4	"HYP"	"mixed"	0.585133348816146
"Pars_tuberalis_cell"	"Pars_tuberalis_cell-6"	"lv_fibrosis_mean"	0.0110527998026754	0.00985795080748935	1.12120662990916	0.282484433633821	18	0.31966909733584	18	1	4	"HYP"	"mixed"	0.403549190905459
"Pericyte"	"Pericyte-1"	"lv_fibrosis_mean"	0.00393944905434928	0.00982492257646816	0.400964895518334	0.690431512323654	51	0.739787701254592	47	3	5	"mixed"	"mixed"	0.865119003393494
"Pericyte"	"Pericyte-10"	"lv_fibrosis_mean"	-0.00122238319198496	0.00195369287888973	-0.625678275840176	0.53483296586346	51	0.202245026874819	47	3	5	"mixed"	"mixed"	0.731876690128946
"Pericyte"	"Pericyte-11"	"lv_fibrosis_mean"	0.00156960505440583	0.00189065615145573	0.830190647409524	0.411016652542032	51	0.586376706047199	47	3	5	"mixed"	"mixed"	0.602052561470018
"Pericyte"	"Pericyte-12"	"lv_fibrosis_mean"	0.000249600806800361	0.00142801403951349	0.174788762500821	0.86206603233529	51	0.0686437031891125	47	3	5	"mixed"	"mixed"	0.953775184711384
"Pericyte"	"Pericyte-13"	"lv_fibrosis_mean"	-0.000436584149941021	0.00128389833585508	-0.340045732398473	0.735477636388874	51	0.532984384419924	47	3	5	"mixed"	"mixed"	0.888116842017853
"Pericyte"	"Pericyte-2"	"lv_fibrosis_mean"	-0.00481208689189866	0.00471940531695676	-1.01963840117925	0.313602713674939	51	0.867822138456697	47	3	5	"mixed"	"mixed"	0.494161851851419
"Pericyte"	"Pericyte-3"	"lv_fibrosis_mean"	0.00180543578898097	0.00260809771580129	0.692242387255143	0.492506587924595	51	0.334616326956559	47	3	5	"mixed"	"mixed"	0.69138697474055
"Pericyte"	"Pericyte-4"	"lv_fibrosis_mean"	-0.000597779972460029	0.00160093915377102	-0.373393311702044	0.710690331048269	51	0.606708931477644	47	3	5	"mixed"	"mixed"	0.87990231463119
"Pericyte"	"Pericyte-5"	"lv_fibrosis_mean"	0.00202886480721733	0.00344325679166911	0.589228434000663	0.558791224929657	51	0.360554295517151	47	3	5	"mixed"	"mixed"	0.745054966572876
"Pericyte"	"Pericyte-6"	"lv_fibrosis_mean"	-0.00173080092253184	0.00617915773790172	-0.280103048982785	0.780741579529486	51	0.618879233658576	47	3	5	"mixed"	"mixed"	0.904249774181785
"Pericyte"	"Pericyte-7"	"lv_fibrosis_mean"	0.000298090945171722	0.00290448648522652	0.102631204065828	0.918732815063209	51	0.717544130936477	47	3	5	"mixed"	"mixed"	0.983908826550935
"Pericyte"	"Pericyte-8"	"lv_fibrosis_mean"	-0.00103496795650473	0.00372605426118529	-0.277765132753459	0.782523843041929	51	0.483639857016958	47	3	5	"mixed"	"mixed"	0.904249774181785
"Pericyte"	"Pericyte-9"	"lv_fibrosis_mean"	-5.64433716042612e-05	0.00106957508300845	-0.0527717712397523	0.958158160168148	51	0.888185328207303	47	3	5	"mixed"	"mixed"	0.988028180667343
"Plasma_cells"	"Plasma_cells-1"	"lv_fibrosis_mean"	-0.0587727138920425	0.113420999371157	-0.51818194353689	0.64012360987456	5	-0.223798277484813	5	1	1	"PBMC"	"SS"	0.958447971853685
"Plasma_cells"	"Plasma_cells-10"	"lv_fibrosis_mean"	-0.0078172667743301	0.0109949541126898	-0.71098675758072	0.528385569854295	5	-0.141063336047433	5	1	1	"PBMC"	"SS"	0.958447971853685
"Plasma_cells"	"Plasma_cells-11"	"lv_fibrosis_mean"	0.0068974179855762	0.00235280211014299	2.9315759093556	0.0609230449161057	5	0.654998048388507	5	1	1	"PBMC"	"SS"	0.784708611323822
"Plasma_cells"	"Plasma_cells-12"	"lv_fibrosis_mean"	-0.00201527764949372	0.00678508436741144	-0.29701585719008	0.78583222078049	5	-0.295245172699989	5	1	1	"PBMC"	"SS"	0.958447971853685
"Plasma_cells"	"Plasma_cells-13"	"lv_fibrosis_mean"	-0.00204494976716471	0.00879366774129891	-0.232547991045958	0.831074348867188	5	-0.309724000465622	5	1	1	"PBMC"	"SS"	0.958931941000601
"Plasma_cells"	"Plasma_cells-14"	"lv_fibrosis_mean"	-0.00109023923763971	0.00669072903539275	-0.162947749321866	0.880917456758275	5	-0.321635987407036	5	1	1	"PBMC"	"SS"	0.970053341990622
"Plasma_cells"	"Plasma_cells-15"	"lv_fibrosis_mean"	-0.00182723092120105	0.00656046332150355	-0.278521627460648	0.798706643211404	5	-0.299724917753192	5	1	1	"PBMC"	"SS"	0.958447971853685
"Plasma_cells"	"Plasma_cells-2"	"lv_fibrosis_mean"	-0.0111015290910373	0.13082094960439	-0.0848604839256171	0.937718230590934	5	-0.330140419165181	5	1	1	"PBMC"	"SS"	0.970053341990622
"Plasma_cells"	"Plasma_cells-3"	"lv_fibrosis_mean"	0.0384201201854933	0.0146204394497749	2.62783620953917	0.0784708611323822	5	0.596184881728717	5	1	1	"PBMC"	"SS"	0.784708611323822
"Plasma_cells"	"Plasma_cells-4"	"lv_fibrosis_mean"	0.0112708365390706	0.0229760108184621	0.490548016717246	0.657385485534953	5	-0.234325090934218	5	1	1	"PBMC"	"SS"	0.958447971853685
"Plasma_cells"	"Plasma_cells-5"	"lv_fibrosis_mean"	0.00371933223063556	0.0107795538750029	0.345035821868329	0.752841553635483	5	-0.282441884923643	5	1	1	"PBMC"	"SS"	0.958447971853685
"Plasma_cells"	"Plasma_cells-6"	"lv_fibrosis_mean"	0.0011227092295781	0.0107283670305203	0.1046486596128	0.923258827698021	5	-0.328483773303963	5	1	1	"PBMC"	"SS"	0.970053341990622
"Plasma_cells"	"Plasma_cells-7"	"lv_fibrosis_mean"	0.00349742573027335	0.00945828028619653	0.369773957257062	0.736111880070457	5	-0.275212229165897	5	1	1	"PBMC"	"SS"	0.958447971853685
"Plasma_cells"	"Plasma_cells-8"	"lv_fibrosis_mean"	0.0152546466097182	0.00381910733683584	3.99429637983329	0.0281132361854254	5	0.788967245250509	5	1	1	"PBMC"	"SS"	0.784708611323822
"Plasma_cells"	"Plasma_cells-9"	"lv_fibrosis_mean"	0.00448671882256366	0.00571710492335223	0.784788609395132	0.48984528423913	5	-0.106227374929152	5	1	1	"PBMC"	"SS"	0.958447971853685
"Plasmablasts"	"Plasmablasts-1"	"lv_fibrosis_mean"	0.0135229120464162	0.0703698817907594	0.192169031726183	0.856971425974028	6	-0.23856527532032	6	1	1	"PBMC"	"SS"	0.966969914908701
"Plasmablasts"	"Plasmablasts-10"	"lv_fibrosis_mean"	0.00725366705124151	0.00360151304130521	2.01406102603275	0.114268564859054	6	0.379378624728903	6	1	1	"PBMC"	"SS"	0.326481613883012
"Plasmablasts"	"Plasmablasts-2"	"lv_fibrosis_mean"	-0.0123979713408283	0.0167070749200867	-0.74207911319787	0.499248754398811	6	-0.0987365515731231	6	1	1	"PBMC"	"SS"	0.713212506284015
"Plasmablasts"	"Plasmablasts-3"	"lv_fibrosis_mean"	0.0217616305224031	0.0237306145897642	0.917027683378652	0.411015732864674	6	-0.0328573036240742	6	1	1	"PBMC"	"SS"	0.632331896714883
"Plasmablasts"	"Plasmablasts-4"	"lv_fibrosis_mean"	-0.00292540580537103	0.018833693925721	-0.155328307707912	0.884085645111705	6	-0.24250555341698	6	1	1	"PBMC"	"SS"	0.966969914908701
"Plasmablasts"	"Plasmablasts-5"	"lv_fibrosis_mean"	-0.00295203225559444	0.00672864129995613	-0.438726352616491	0.683515995085683	6	-0.192611301908886	6	1	1	"PBMC"	"SS"	0.854394993857104
"Plasmablasts"	"Plasmablasts-6"	"lv_fibrosis_mean"	-0.0221862131522193	0.01443186032281	-1.53730791844994	0.19903386759568	6	0.214246112260785	6	1	1	"PBMC"	"SS"	0.442297483545956
"Plasmablasts"	"Plasmablasts-7"	"lv_fibrosis_mean"	-0.00569629097151826	0.00941451060169411	-0.605054390240236	0.577790404747224	6	-0.145189189068525	6	1	1	"PBMC"	"SS"	0.770387206329633
"Plasmablasts"	"Plasmablasts-8"	"lv_fibrosis_mean"	-0.000448696117141394	0.00978664374965655	-0.0458478032529937	0.965629197544831	6	-0.249343463431198	6	1	1	"PBMC"	"SS"	0.966969914908701
"Plasmablasts"	"Plasmablasts-9"	"lv_fibrosis_mean"	0.00406840002261195	0.00303435687398751	1.34077835652389	0.251070972040301	6	0.13758705086627	6	1	1	"PBMC"	"SS"	0.461745691066307
"POD"	"POD-1"	"lv_fibrosis_mean"	-0.00292061572571128	0.0159769687751827	-0.182801616927982	0.85679401587686	26	0.740909257325644	26	1	5	"LK"	"mixed"	0.934684380956575
"POD"	"POD-2"	"lv_fibrosis_mean"	-0.00706675285553641	0.0133804069465732	-0.528141848282594	0.603212339723429	26	0.811605003175109	26	1	5	"LK"	"mixed"	0.74881531827736
"POD"	"POD-3"	"lv_fibrosis_mean"	0.0169643647929096	0.0215782700509625	0.786178166870839	0.440979061818239	26	0.463838952077302	26	1	5	"LK"	"mixed"	0.640660627851683
"POD"	"POD-4"	"lv_fibrosis_mean"	-0.000747432072306034	0.0174945527304458	-0.0427237028475312	0.966345447802951	26	-0.0508909571969973	26	1	5	"LK"	"mixed"	0.966345447802951
"POD"	"POD-5"	"lv_fibrosis_mean"	-0.00345539397700156	0.0050463656039996	-0.684729218640622	0.501373697142834	26	0.141864085181983	26	1	5	"LK"	"mixed"	0.689608522338337
"POD"	"POD-6"	"lv_fibrosis_mean"	-0.00277417016235433	0.00765256666591845	-0.362514994440938	0.720769856017656	26	0.136249267823102	26	1	5	"LK"	"mixed"	0.837454364271612
"Premyelinating_OL"	"Premyelinating_OL-1"	"lv_fibrosis_mean"	-0.078131758200365	0.039040479071366	-2.00130121501686	0.0666847821676259	18	0.384636222793441	18	1	4	"HYP"	"mixed"	0.384561448452856
"Premyelinating_OL"	"Premyelinating_OL-10"	"lv_fibrosis_mean"	0.000109784490693226	0.000521098411443365	0.210678997061495	0.836404140804749	18	-0.207941047200048	18	1	4	"HYP"	"mixed"	0.912440880877908
"Premyelinating_OL"	"Premyelinating_OL-11"	"lv_fibrosis_mean"	0.000969321981772534	0.000773993228246098	1.25236493860425	0.23249906410176	18	-0.0213545652232798	18	1	4	"HYP"	"mixed"	0.559009084370076
"Premyelinating_OL"	"Premyelinating_OL-12"	"lv_fibrosis_mean"	-3.56631645336719e-05	0.000374552857455886	-0.0952153049262805	0.92559586026384	18	-0.145300440363634	18	1	4	"HYP"	"mixed"	0.957512958893627
"Premyelinating_OL"	"Premyelinating_OL-2"	"lv_fibrosis_mean"	0.0890181979084882	0.0595044442211984	1.49599242667618	0.158533232056629	18	0.318895969005477	18	1	4	"HYP"	"mixed"	0.536542185317951
"Premyelinating_OL"	"Premyelinating_OL-3"	"lv_fibrosis_mean"	0.0265858293803603	0.0361170202726102	0.736102512878726	0.474741953235073	18	0.0501869962739746	18	1	4	"HYP"	"mixed"	0.730372235746266
"Premyelinating_OL"	"Premyelinating_OL-4"	"lv_fibrosis_mean"	-0.0379928389908464	0.0559207360146392	-0.679405202765938	0.5087980829971	18	0.510494297345919	18	1	4	"HYP"	"mixed"	0.733097008199114
"Premyelinating_OL"	"Premyelinating_OL-5"	"lv_fibrosis_mean"	0.000509184455668527	0.00201592955139333	0.252580480958077	0.804542130890982	18	-0.228500194765229	18	1	4	"HYP"	"mixed"	0.910802412329414
"Premyelinating_OL"	"Premyelinating_OL-6"	"lv_fibrosis_mean"	-0.00118655245759352	0.00132575661238194	-0.895000218374683	0.387058294780769	18	0.19767927683359	18	1	4	"HYP"	"mixed"	0.658097413031974
"Premyelinating_OL"	"Premyelinating_OL-7"	"lv_fibrosis_mean"	-0.000257472602906635	0.00234751621885374	-0.109678732286823	0.914339181949125	18	0.153282338135101	18	1	4	"HYP"	"mixed"	0.957512958893627
