source	target	LR_pair	model	tissue	interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2	value.SD-LS	value.SS-LS	value.SD-HS 3d	value.C57BL/6-Saline 3d	value.SS-HS 21d	value.C57BL/6-AngII 3d	value.SHR-10w	value.WKY-10w	value.C57BL/6-AngII 28d	value.SHR-26w	value.WKY-26w	value.SS-HS 3d	sxt	value	strain	treatment
EC15	EC8	PTPRM_PTPRM	Spontaneous	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0.252484798274698	0	0	0	0.335695424249551	0	WKY-26w	0.335695424249551	WKY	26w
EC4	EC4	PTPRM_PTPRM	Spontaneous	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0	0	0.333280806036429	0	WKY-26w	0.333280806036429	WKY	26w
EC4	EC15	PTPRM_PTPRM	Spontaneous	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0	0	0.329232000990126	0	WKY-26w	0.329232000990126	WKY	26w
EC15	EC4	PTPRM_PTPRM	Spontaneous	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0	0	0.329232000990126	0	WKY-26w	0.329232000990126	WKY	26w
EC6	EC10	PTPRM_PTPRM	AngII	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0.328699498950346	0	0	0.0962596997840738	0	0	0	C57BL/6-AngII 3d	0.328699498950346	C57BL/6	AngII 3d
EC10	EC6	PTPRM_PTPRM	AngII	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0.328699498950346	0	0	0.0962596997840738	0	0	0	C57BL/6-AngII 3d	0.328699498950346	C57BL/6	AngII 3d
EC8	EC1	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.353250184023651	0	0	0	0.328109790854618	0	0	0	0	0	0	0.344255406818776	SS-HS 21d	0.328109790854618	SS	HS 21d
EC1	EC8	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.353250184023651	0	0	0	0.328109790854618	0	0	0	0	0	0	0.344255406818776	SS-HS 21d	0.328109790854618	SS	HS 21d
EC8	EC6	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.29359405085131	0	0	0	0.304900384662486	0	0	0	0	0	0	0.328093585488717	SS-HS 3d	0.328093585488717	SS	HS 3d
EC6	EC8	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.29359405085131	0	0	0	0.304900384662486	0	0	0	0	0	0	0.328093585488717	SS-HS 3d	0.328093585488717	SS	HS 3d
EC15	EC15	PTPRM_PTPRM	Spontaneous	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0.250257100517353	0	0	0	0.325208390395859	0	WKY-26w	0.325208390395859	WKY	26w
EC6	EC15	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.322254741964083	0	0	0	0.319909406731706	0	0	0	0	0	0	0	SS-HS 21d	0.319909406731706	SS	HS 21d
EC15	EC6	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.322254741964083	0	0	0	0.319909406731706	0	0	0	0	0	0	0	SS-HS 21d	0.319909406731706	SS	HS 21d
EC7	EC15	PECAM1_PECAM1	Salt-sensitive	LV	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0.30312272907099	0	0	0	0.319562523597516	0	0	0	0	0	0	0	SS-HS 21d	0.319562523597516	SS	HS 21d
EC15	EC7	PECAM1_PECAM1	Salt-sensitive	LV	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0.30312272907099	0	0	0	0.319562523597516	0	0	0	0	0	0	0	SS-HS 21d	0.319562523597516	SS	HS 21d
EC5	EC2	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.331546534494912	0.318985856793217	0	0.371258596450742	0	0	0	0	0	0	0.382154750318729	SD-HS 3d	0.318985856793217	SD	HS 3d
EC2	EC5	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.331546534494912	0.318985856793217	0	0.371258596450742	0	0	0	0	0	0	0.382154750318729	SD-HS 3d	0.318985856793217	SD	HS 3d
EC2	EC12	PECAM1_PECAM1	Spontaneous	MSA	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0	0	0	0	0	0.147458516290101	0	0.31876582687898	0.279673712125051	0	SHR-26w	0.31876582687898	SHR	26w
EC12	EC2	PECAM1_PECAM1	Spontaneous	MSA	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0	0	0	0	0	0.147458516290101	0	0.31876582687898	0.279673712125051	0	SHR-26w	0.31876582687898	SHR	26w
EC5	EC1	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.370751058155383	0.316380625627651	0	0.383338630462699	0	0	0	0	0	0	0.315120024640349	SD-HS 3d	0.316380625627651	SD	HS 3d
EC1	EC5	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.370751058155383	0.316380625627651	0	0.383338630462699	0	0	0	0	0	0	0.315120024640349	SD-HS 3d	0.316380625627651	SD	HS 3d
EC8	CM	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.233133395301249	0	0	0	0.266001235726228	0	0	0	0	0	0	0.315433243471401	SS-HS 3d	0.315433243471401	SS	HS 3d
CM	EC8	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.233133395301249	0	0	0	0.266001235726228	0	0	0	0	0	0	0.315433243471401	SS-HS 3d	0.315433243471401	SS	HS 3d
EC2	EC12	PTPRM_PTPRM	Spontaneous	MSA	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0.136106639392625	0	0.314580615965671	0.339288826379598	0	SHR-26w	0.314580615965671	SHR	26w
EC12	EC2	PTPRM_PTPRM	Spontaneous	MSA	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0.136106639392625	0	0.314580615965671	0.339288826379598	0	SHR-26w	0.314580615965671	SHR	26w
EC5	EC3	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.313987134923745	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.313987134923745	SD	HS 3d
EC3	EC5	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.313987134923745	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.313987134923745	SD	HS 3d
EC6	EC5	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.313797774768844	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.313797774768844	SD	HS 3d
EC5	EC6	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.313797774768844	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.313797774768844	SD	HS 3d
EC10	EC10	PTPRM_PTPRM	AngII	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0.311837587218572	0	0	0.0353153560605629	0	0	0	C57BL/6-AngII 3d	0.311837587218572	C57BL/6	AngII 3d
EC4	EC2	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.292210139199454	0.307906488035393	0	0.262087009219884	0	0	0	0	0	0	0.320411801740627	SD-HS 3d	0.307906488035393	SD	HS 3d
EC2	EC4	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.292210139199454	0.307906488035393	0	0.262087009219884	0	0	0	0	0	0	0.320411801740627	SD-HS 3d	0.307906488035393	SD	HS 3d
POD	EC15	VEGFA_VEGFR2	Salt-sensitive	LK	VEGFA_VEGFR2	VEGF	Vegfa	Kdr			VEGF activation receptor		KEGG: mmu04370; PMID: 16633338	Secreted Signaling	Vegfa  - Vegfr2	0	0	0.149632101038614	0	0.305627353516833	0	0	0	0	0	0	0.0117330987768168	SS-HS 21d	0.305627353516833	SS	HS 21d
EC4	EC1	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.329052947413498	0.305351171988991	0	0.27215240466512	0	0	0	0	0	0	0.259655936814201	SD-HS 3d	0.305351171988991	SD	HS 3d
EC1	EC4	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.329052947413498	0.305351171988991	0	0.27215240466512	0	0	0	0	0	0	0.259655936814201	SD-HS 3d	0.305351171988991	SD	HS 3d
EC8	EC6	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.29359405085131	0	0	0	0.304900384662486	0	0	0	0	0	0	0.328093585488717	SS-HS 21d	0.304900384662486	SS	HS 21d
EC6	EC8	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.29359405085131	0	0	0	0.304900384662486	0	0	0	0	0	0	0.328093585488717	SS-HS 21d	0.304900384662486	SS	HS 21d
EC4	EC3	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.303004137911727	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.303004137911727	SD	HS 3d
EC3	EC4	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.303004137911727	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.303004137911727	SD	HS 3d
EC6	EC4	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.302818477610009	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.302818477610009	SD	HS 3d
EC4	EC6	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.302818477610009	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.302818477610009	SD	HS 3d
EC7	EC6	PTPRM_PTPRM	AngII	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0.300792089180497	0	0	0	C57BL/6-AngII 28d	0.300792089180497	C57BL/6	AngII 28d
EC6	EC7	PTPRM_PTPRM	AngII	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0.300792089180497	0	0	0	C57BL/6-AngII 28d	0.300792089180497	C57BL/6	AngII 28d
EC2	EC2	PECAM1_PECAM1	Spontaneous	MSA	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0	0	0	0	0	0.0969903081954826	0	0.299311004789533	0.209584033827043	0	SHR-26w	0.299311004789533	SHR	26w
EC7	EC1	PTPRM_PTPRM	AngII	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0.298636406830346	0	0	0	C57BL/6-AngII 28d	0.298636406830346	C57BL/6	AngII 28d
EC1	EC7	PTPRM_PTPRM	AngII	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0.298636406830346	0	0	0	C57BL/6-AngII 28d	0.298636406830346	C57BL/6	AngII 28d
EC7	EC3	PTPRM_PTPRM	AngII	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0.29841589210703	0	0	0	C57BL/6-AngII 28d	0.29841589210703	C57BL/6	AngII 28d
EC3	EC7	PTPRM_PTPRM	AngII	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0.29841589210703	0	0	0	C57BL/6-AngII 28d	0.29841589210703	C57BL/6	AngII 28d
EC2	EC15	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.304911895695	0.297598980428776	0	0.338803504973107	0	0	0	0	0	0	0.300063741620002	SD-HS 3d	0.297598980428776	SD	HS 3d
EC15	EC2	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.304911895695	0.297598980428776	0	0.338803504973107	0	0	0	0	0	0	0.300063741620002	SD-HS 3d	0.297598980428776	SD	HS 3d
EC7	EC7	PECAM1_PECAM1	AngII	HYP	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0	0	0	0	0	0	0.296232273302492	0	0	0	C57BL/6-AngII 28d	0.296232273302492	C57BL/6	AngII 28d
EC15	EC1	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.342581042708841	0.295092733248963	0	0.350416067464189	0	0	0	0	0	0	0.241793454888236	SD-HS 3d	0.295092733248963	SD	HS 3d
EC1	EC15	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.342581042708841	0.295092733248963	0	0.350416067464189	0	0	0	0	0	0	0.241793454888236	SD-HS 3d	0.295092733248963	SD	HS 3d
EC3	EC15	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.292791314190597	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.292791314190597	SD	HS 3d
EC15	EC3	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.292791314190597	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.292791314190597	SD	HS 3d
EC6	EC15	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.292609284526141	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.292609284526141	SD	HS 3d
EC15	EC6	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.292609284526141	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.292609284526141	SD	HS 3d
EC7	EC10	PTPRM_PTPRM	AngII	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0.29028364910276	0	0	0.0985462271484683	0	0	0	C57BL/6-AngII 3d	0.29028364910276	C57BL/6	AngII 3d
EC10	EC7	PTPRM_PTPRM	AngII	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0.29028364910276	0	0	0.0985462271484683	0	0	0	C57BL/6-AngII 3d	0.29028364910276	C57BL/6	AngII 3d
EC8	EC2	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.302452524926801	0.289480803073979	0	0.334318429336828	0	0	0	0	0	0	0.315489803146046	SD-HS 3d	0.289480803073979	SD	HS 3d
EC2	EC8	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.302452524926801	0.289480803073979	0	0.334318429336828	0	0	0	0	0	0	0.315489803146046	SD-HS 3d	0.289480803073979	SD	HS 3d
EC10	EC1	PTPRM_PTPRM	AngII	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0.287548618820275	0	0	0.0994510893959513	0	0	0	C57BL/6-AngII 3d	0.287548618820275	C57BL/6	AngII 3d
EC1	EC10	PTPRM_PTPRM	AngII	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0.287548618820275	0	0	0.0994510893959513	0	0	0	C57BL/6-AngII 3d	0.287548618820275	C57BL/6	AngII 3d
EC8	EC1	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.339966442986148	0.287014987198577	0	0.345857676153339	0	0	0	0	0	0	0.255316603737191	SD-HS 3d	0.287014987198577	SD	HS 3d
EC1	EC8	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0.339966442986148	0.287014987198577	0	0.345857676153339	0	0	0	0	0	0	0.255316603737191	SD-HS 3d	0.287014987198577	SD	HS 3d
EC15	EC15	PECAM1_PECAM1	Salt-sensitive	LV	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0.238338851416538	0	0	0	0.286891920613554	0	0	0	0	0	0	0	SS-HS 21d	0.286891920613554	SS	HS 21d
EC8	EC3	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.284751117809984	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.284751117809984	SD	HS 3d
EC3	EC8	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.284751117809984	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.284751117809984	SD	HS 3d
EC8	EC6	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.284572075385862	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.284572075385862	SD	HS 3d
EC6	EC8	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.284572075385862	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.284572075385862	SD	HS 3d
EC15	EC11	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.263366184853934	0	0	0	0.284273049557977	0	0	0	0	0	0	0	SS-HS 21d	0.284273049557977	SS	HS 21d
EC11	EC15	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.263366184853934	0	0	0	0.284273049557977	0	0	0	0	0	0	0	SS-HS 21d	0.284273049557977	SS	HS 21d
EC7	EC2	PECAM1_PECAM1	Spontaneous	MSA	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0	0	0	0	0	0.165860740143669	0	0.283757392402821	0.30684309106188	0	SHR-26w	0.283757392402821	SHR	26w
EC2	EC7	PECAM1_PECAM1	Spontaneous	MSA	PECAM1_PECAM1	PECAM1	Pecam1	Pecam1					KEGG: mmu04514	Cell-Cell Contact	Pecam1  - Pecam1	0	0	0	0	0	0	0	0.165860740143669	0	0.283757392402821	0.30684309106188	0	SHR-26w	0.283757392402821	SHR	26w
EC15	EC14	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.276336991358399	0	0	0	0.283581930334128	0	0	0	0	0	0	0	SS-HS 21d	0.283581930334128	SS	HS 21d
EC14	EC15	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.276336991358399	0	0	0	0.283581930334128	0	0	0	0	0	0	0	SS-HS 21d	0.283581930334128	SS	HS 21d
EC15	CM	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.258047956562752	0	0	0	0.279866380124416	0	0	0	0	0	0	0	SS-HS 21d	0.279866380124416	SS	HS 21d
CM	EC15	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.258047956562752	0	0	0	0.279866380124416	0	0	0	0	0	0	0	SS-HS 21d	0.279866380124416	SS	HS 21d
EC8	EC14	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.250252209245651	0	0	0	0.269601623894901	0	0	0	0	0	0	0.277758261903521	SS-HS 3d	0.277758261903521	SS	HS 3d
EC14	EC8	PTPRM_PTPRM	Salt-sensitive	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0.250252209245651	0	0	0	0.269601623894901	0	0	0	0	0	0	0.277758261903521	SS-HS 3d	0.277758261903521	SS	HS 3d
EC5	EC11	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.277659248014267	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.277659248014267	SD	HS 3d
EC11	EC5	PTPRM_PTPRM	Salt-sensitive	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0.277659248014267	0	0	0	0	0	0	0	0	0	SD-HS 3d	0.277659248014267	SD	HS 3d
EC7	EC15	PTPRM_PTPRM	AngII	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0.276619788065662	0	0	0	C57BL/6-AngII 28d	0.276619788065662	C57BL/6	AngII 28d
EC15	EC7	PTPRM_PTPRM	AngII	LK	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0	0	0	0.276619788065662	0	0	0	C57BL/6-AngII 28d	0.276619788065662	C57BL/6	AngII 28d
EC5	EC10	PTPRM_PTPRM	AngII	LV	PTPRM_PTPRM	PTPRM	Ptprm	Ptprm					KEGG: mmu04514	Cell-Cell Contact	Ptprm  - Ptprm	0	0	0	0	0	0.275835655761443	0	0	0.106339525594606	0	0	0	C57BL/6-AngII 3d	0.275835655761443	C57BL/6	AngII 3d
