GroupID	Category	Term	Description	LogP	Log(q-value)	InTerm_InList	Genes	Symbols	cluster	category_mod	pathway
1_Member	GO Biological Processes	GO:0006641	triglyceride metabolic process	-2.24293991515017	-1.26667557193396	9/76	348,857,2876,4023,5105,6583,9663,23259,392636	APOE,CAV1,GPX1,LPL,PCK1,SLC22A4,LPIN2,DDHD2,AGMO	C2	GO	triglyceride metabolic process (GO)
1_Member	Reactome Gene Sets	R-HSA-5687128	MAPK6/MAPK4 signaling	-2.24293991515017	-1.26667557193396	9/76	998,2309,3337,3725,5706,5707,7316,10602,27327	CDC42,FOXO3,DNAJB1,JUN,PSMC6,PSMD1,UBC,CDC42EP3,TNRC6A	C2	Reactome	MAPK6/MAPK4 signaling (Reactome)
1_Member	KEGG Pathway	hsa03320	PPAR signaling pathway	-2.24293991515017	-1.26667557193396	9/76	51,1593,2170,4023,5105,7316,10580,376497,729359	ACOX1,CYP27A1,FABP3,LPL,PCK1,UBC,SORBS1,SLC27A1,PLIN4	C2	KEGG	PPAR signaling pathway (KEGG)
1_Member	GO Biological Processes	GO:0051591	response to cAMP	-2.23669097247475	-1.26101101304068	10/90	358,677,1080,3709,4724,5970,9465,10498,87178,348980	AQP1,ZFP36L1,CFTR,ITPR2,NDUFS4,RELA,AKAP7,CARM1,PNPT1,HCN1	C2	GO	response to cAMP (GO)
1_Member	Reactome Gene Sets	R-HSA-382556	ABC-family proteins mediated transport	-2.23669097247475	-1.26101101304068	10/90	21,1080,1244,4363,5706,5707,5825,7316,10060,11194	ABCA3,CFTR,ABCC2,ABCC1,PSMC6,PSMD1,ABCD3,UBC,ABCC9,ABCB8	C2	Reactome	ABC-family proteins mediated transport (Reactome)
1_Member	Reactome Gene Sets	R-HSA-9663891	Selective autophagy	-2.23669097247475	-1.26101101304068	10/90	1080,5071,5571,7316,7431,10376,10452,51422,84557,84790	CFTR,PRKN,PRKAG1,UBC,VIM,TUBA1B,TOMM40,PRKAG2,MAP1LC3A,TUBA1C	C2	Reactome	Selective autophagy (Reactome)
1_Member	GO Biological Processes	GO:0016311	dephosphorylation	-2.2352488442679	-1.25976350481554	13/134	3632,5494,5523,5532,5788,5792,5795,6305,10076,11099,22843,55917,85464	INPP5A,PPM1A,PPP2R3A,PPP3CB,PTPRC,PTPRF,PTPRJ,SBF1,PTPRU,PTPN21,PPM1E,CTTNBP2NL,SSH2	C2	GO	dephosphorylation (GO)
1_Member	GO Biological Processes	GO:0007088	regulation of mitotic nuclear division	-2.23501563976764	-1.25972483312118	12/119	998,3643,4041,8379,8881,23113,25970,51433,55023,57405,146691,147841	CDC42,INSR,LRP5,MAD1L1,CDC16,CUL9,SH2B1,ANAPC5,PHIP,SPC25,TOM1L2,SPC24	C2	GO	regulation of mitotic nuclear division (GO)
1_Member	GO Biological Processes	GO:0002931	response to ischemia	-2.23038208569916	-1.25586854007789	8/63	857,4208,5970,5978,6774,9475,10273,80315	CAV1,MEF2C,RELA,REST,STAT3,ROCK2,STUB1,CPEB4	C2	GO	response to ischemia (GO)
1_Member	GO Biological Processes	GO:0006903	vesicle targeting	-2.23038208569916	-1.25586854007789	8/63	5663,10113,23233,54732,55062,55773,83696,122553	PSEN1,PREB,EXOC6B,TMED9,WIPI1,TBC1D23,TRAPPC9,TRAPPC6B	C2	GO	vesicle targeting (GO)
1_Member	GO Biological Processes	GO:0051785	positive regulation of nuclear division	-2.23038208569916	-1.25586854007789	8/63	3643,4041,8379,8881,23236,25970,51433,55023	INSR,LRP5,MAD1L1,CDC16,PLCB1,SH2B1,ANAPC5,PHIP	C2	GO	positive regulation of nuclear division (GO)
1_Member	GO Biological Processes	GO:0072676	lymphocyte migration	-2.23038208569916	-1.25586854007789	8/63	2131,3695,4739,6387,6558,29967,65125,80270	EXT1,ITGB7,NEDD9,CXCL12,SLC12A2,LRP12,WNK1,HSD3B7	C2	GO	lymphocyte migration (GO)
1_Member	GO Biological Processes	GO:0043524	negative regulation of neuron apoptotic process	-2.22889776045248	-1.25457831292691	16/181	284,387,1051,2907,3725,4208,4776,4803,4908,5071,5663,6505,6648,6812,23129,80315	ANGPT1,RHOA,CEBPB,GRINA,JUN,MEF2C,NFATC4,NGF,NTF3,PRKN,PSEN1,SLC1A1,SOD2,STXBP1,PLXND1,CPEB4	C2	GO	negative regulation of neuron apoptotic process (GO)
1_Member	GO Biological Processes	GO:2000377	regulation of reactive oxygen species metabolic process	-2.21785282480517	-1.24372738866629	14/150	54,387,1410,1535,1647,2309,5071,5076,5581,6648,6774,8870,10516,55022	ACP5,RHOA,CRYAB,CYBA,GADD45A,FOXO3,PRKN,PAX2,PRKCE,SOD2,STAT3,IER3,FBLN5,PID1	C2	GO	regulation of reactive oxygen species metabolic process (GO)
1_Member	GO Biological Processes	GO:0008593	regulation of Notch signaling pathway	-2.21429359193572	-1.24036208055199	11/105	408,604,3280,4323,6774,9139,22848,22905,51162,55294,81619	ARRB1,BCL6,HES1,MMP14,STAT3,CBFA2T2,AAK1,EPN2,EGFL7,FBXW7,TSPAN14	C2	GO	regulation of Notch signaling pathway (GO)
1_Member	GO Biological Processes	GO:0008203	cholesterol metabolic process	-2.20634911635494	-1.23318415174051	12/120	19,348,949,1080,1593,1595,4041,7436,8578,10858,51474,57704	ABCA1,APOE,SCARB1,CFTR,CYP27A1,CYP51A1,LRP5,VLDLR,SCARF1,CYP46A1,LIMA1,GBA2	C2	GO	cholesterol metabolic process (GO)
1_Member	GO Biological Processes	GO:0044409	symbiont entry into host	-2.20634911635494	-1.23318415174051	12/120	857,949,950,1508,1604,2060,3643,3695,4360,6541,8673,11059	CAV1,SCARB1,SCARB2,CTSB,CD55,EPS15,INSR,ITGB7,MRC1,SLC7A1,VAMP8,WWP1	C2	GO	symbiont entry into host (GO)
1_Member	GO Biological Processes	GO:0046718	symbiont entry into host cell	-2.20634911635494	-1.23318415174051	12/120	857,949,950,1508,1604,2060,3643,3695,4360,6541,8673,11059	CAV1,SCARB1,SCARB2,CTSB,CD55,EPS15,INSR,ITGB7,MRC1,SLC7A1,VAMP8,WWP1	C2	GO	symbiont entry into host cell (GO)
1_Member	KEGG Pathway	hsa05168	Herpes simplex virus 1 infection	-2.20634082887428	-1.23318415174051	16/182	208,567,684,811,2923,3459,3661,5295,5452,5970,6672,6890,6892,8503,10000,440275	AKT2,B2M,BST2,CALR,PDIA3,IFNGR1,IRF3,PIK3R1,POU2F2,RELA,SP100,TAP1,TAPBP,PIK3R3,AKT3,EIF2AK4	C2	KEGG	Herpes simplex virus 1 infection (KEGG)
1_Member	GO Biological Processes	GO:0032732	positive regulation of interleukin-1 production	-2.20566031818364	-1.23269713380509	9/77	3603,4023,4088,5970,6774,22861,79792,171389,373509	IL16,LPL,SMAD3,RELA,STAT3,NLRP1,GSDMD,NLRP6,USP50	C2	GO	positive regulation of interleukin-1 production (GO)
1_Member	GO Biological Processes	GO:0009062	fatty acid catabolic process	-2.20298781680758	-1.23079774252532	10/91	51,1384,3030,3032,5095,5105,5825,9663,11057,51390	ACOX1,CRAT,HADHA,HADHB,PCCA,PCK1,ABCD3,LPIN2,ABHD2,AIG1	C2	GO	fatty acid catabolic process (GO)
1_Member	GO Biological Processes	GO:0022406	membrane docking	-2.20298781680758	-1.23079774252532	10/91	488,1080,6616,6812,7412,8673,10497,23233,57488,81671	ATP2A2,CFTR,SNAP25,STXBP1,VCAM1,VAMP8,UNC13B,EXOC6B,ESYT2,VMP1	C2	GO	membrane docking (GO)
1_Member	GO Biological Processes	GO:0034440	lipid oxidation	-2.20298781680758	-1.23079774252532	10/91	32,51,1384,3030,3032,5447,5825,7941,10060,116285	ACACB,ACOX1,CRAT,HADHA,HADHB,POR,ABCD3,PLA2G7,ABCC9,ACSM1	C2	GO	lipid oxidation (GO)
1_Member	Reactome Gene Sets	R-HSA-390466	Chaperonin-mediated protein folding	-2.20298781680758	-1.23079774252532	10/91	2769,2783,2791,6000,6774,9628,10376,55294,59345,84790	GNA15,GNB2,GNG11,RGS7,STAT3,RGS6,TUBA1B,FBXW7,GNB4,TUBA1C	C2	Reactome	Chaperonin-mediated protein folding (Reactome)
1_Member	GO Biological Processes	GO:0032467	positive regulation of cytokinesis	-2.19597177173363	-1.22513133732703	7/51	387,998,5581,5586,6840,8502,65125	RHOA,CDC42,PRKCE,PKN2,SVIL,PKP4,WNK1	C2	GO	positive regulation of cytokinesis (GO)
1_Member	GO Biological Processes	GO:0048538	thymus development	-2.19597177173363	-1.22513133732703	7/51	25,3280,5087,5663,8379,9935,10370	ABL1,HES1,PBX1,PSEN1,MAD1L1,MAFB,CITED2	C2	GO	thymus development (GO)
1_Member	GO Biological Processes	GO:0071470	cellular response to osmotic stress	-2.19597177173363	-1.22513133732703	7/51	358,677,9181,57521,59341,65125,84230	AQP1,ZFP36L1,ARHGEF2,RPTOR,TRPV4,WNK1,LRRC8C	C2	GO	cellular response to osmotic stress (GO)
1_Member	Canonical Pathways	M7955	SIG INSULIN RECEPTOR PATHWAY IN CARDIAC MYOCYTES	-2.19597177173363	-1.22513133732703	7/51	208,998,3667,5295,10000,10580,56288	AKT2,CDC42,IRS1,PIK3R1,AKT3,SORBS1,PARD3	C2	Canonical	SIG INSULIN RECEPTOR PATHWAY IN CARDIAC MYOCYTES (Canonical)
1_Member	Reactome Gene Sets	R-HSA-112310	Neurotransmitter release cycle	-2.19597177173363	-1.22513133732703	7/51	2744,6505,6616,6812,6844,8224,10497	GLS,SLC1A1,SNAP25,STXBP1,VAMP2,SYN3,UNC13B	C2	Reactome	Neurotransmitter release cycle (Reactome)
1_Member	KEGG Pathway	hsa04979	Cholesterol metabolism	-2.19597177173363	-1.22513133732703	7/51	19,348,949,1593,4023,4035,4043	ABCA1,APOE,SCARB1,CYP27A1,LPL,LRP1,LRPAP1	C2	KEGG	Cholesterol metabolism (KEGG)
1_Member	KEGG Pathway	hsa05110	Vibrio cholerae infection	-2.19597177173363	-1.22513133732703	7/51	71,115,527,1080,5578,6558,10952	ACTG1,ADCY9,ATP6V0C,CFTR,PRKCA,SLC12A2,SEC61B	C2	KEGG	Vibrio cholerae infection (KEGG)
1_Member	GO Biological Processes	GO:0002791	regulation of peptide secretion	-2.19468445260129	-1.22403648196116	18/215	640,1080,2550,2645,2746,3667,4041,5071,5532,5578,5581,5587,5978,6453,6616,6934,9575,23236	BLK,CFTR,GABBR1,GCK,GLUD1,IRS1,LRP5,PRKN,PPP3CB,PRKCA,PRKCE,PRKD1,REST,ITSN1,SNAP25,TCF7L2,CLOCK,PLCB1	C2	GO	regulation of peptide secretion (GO)
1_Member	GO Biological Processes	GO:0008206	bile acid metabolic process	-2.19083788528806	-1.22172656191901	6/39	1593,5825,10858,57704,80270,114880	CYP27A1,ABCD3,CYP46A1,GBA2,HSD3B7,OSBPL6	C2	GO	bile acid metabolic process (GO)
1_Member	GO Biological Processes	GO:0023019	signal transduction involved in regulation of gene expression	-2.19083788528806	-1.22172656191901	6/39	3661,4088,5156,5578,5970,6774	IRF3,SMAD3,PDGFRA,PRKCA,RELA,STAT3	C2	GO	signal transduction involved in regulation of gene expression (GO)
1_Member	GO Biological Processes	GO:0045823	positive regulation of heart contraction	-2.19083788528806	-1.22172656191901	6/39	133,488,4878,6262,6505,7168	ADM,ATP2A2,NPPA,RYR2,SLC1A1,TPM1	C2	GO	positive regulation of heart contraction (GO)
1_Member	GO Biological Processes	GO:0048645	animal organ formation	-2.19083788528806	-1.22172656191901	6/39	2131,2263,2627,4208,5076,282996	EXT1,FGFR2,GATA6,MEF2C,PAX2,RBM20	C2	GO	animal organ formation (GO)
1_Member	GO Biological Processes	GO:0051954	positive regulation of amine transport	-2.19083788528806	-1.22172656191901	6/39	2550,5663,6387,6558,6812,22930	GABBR1,PSEN1,CXCL12,SLC12A2,STXBP1,RAB3GAP1	C2	GO	positive regulation of amine transport (GO)
1_Member	GO Biological Processes	GO:0051955	regulation of amino acid transport	-2.19083788528806	-1.22172656191901	6/39	2550,5592,5663,6558,6812,22930	GABBR1,PRKG1,PSEN1,SLC12A2,STXBP1,RAB3GAP1	C2	GO	regulation of amino acid transport (GO)
1_Member	Reactome Gene Sets	R-HSA-1483249	Inositol phosphate metabolism	-2.19083788528806	-1.22172656191901	6/39	3632,3705,5332,8821,23236,51196	INPP5A,ITPK1,PLCB4,INPP4B,PLCB1,PLCE1	C2	Reactome	Inositol phosphate metabolism (Reactome)
1_Member	Reactome Gene Sets	R-HSA-9696264	RND3 GTPase cycle	-2.19083788528806	-1.22172656191901	6/39	857,1152,5295,8502,11188,57584	CAV1,CKB,PIK3R1,PKP4,NISCH,ARHGAP21	C2	Reactome	RND3 GTPase cycle (Reactome)
1_Member	GO Biological Processes	GO:0008643	carbohydrate transport	-2.18890373789535	-1.22017572830397	8/64	32,358,1500,6927,55974,56606,125206,376497	ACACB,AQP1,CTNND1,HNF1A,SLC50A1,SLC2A9,SLC5A10,SLC27A1	C2	GO	carbohydrate transport (GO)
1_Member	GO Biological Processes	GO:0032655	regulation of interleukin-12 production	-2.18890373789535	-1.22017572830397	8/64	54,3603,4050,5970,10464,23139,23236,81622	ACP5,IL16,LTB,RELA,PIBF1,MAST2,PLCB1,UNC93B1	C2	GO	regulation of interleukin-12 production (GO)
1_Member	GO Biological Processes	GO:0006575	modified amino acid metabolic process	-2.18400727957633	-1.21553336575133	16/183	1152,1384,1508,1513,1800,2628,2876,3029,5447,6470,6505,6583,6648,25902,26873,284439	CKB,CRAT,CTSB,CTSK,DPEP1,GATM,GPX1,HAGH,POR,SHMT1,SLC1A1,SLC22A4,SOD2,MTHFD1L,OPLAH,SLC25A42	C2	GO	modified amino acid metabolic process (GO)
1_Member	GO Biological Processes	GO:0015914	phospholipid transport	-2.18368703827611	-1.21553336575133	11/106	19,21,348,949,950,4363,5306,63982,64850,81671,374868	ABCA1,ABCA3,APOE,SCARB1,SCARB2,ABCC1,PITPNA,ANO3,ETNPPL,VMP1,ATP9B	C2	GO	phospholipid transport (GO)
1_Member	Reactome Gene Sets	R-HSA-6785807	Interleukin-4 and Interleukin-13 signaling	-2.18368703827611	-1.21553336575133	11/106	604,2309,2335,4170,4988,5295,6095,6774,7412,7422,7431	BCL6,FOXO3,FN1,MCL1,OPRM1,PIK3R1,RORA,STAT3,VCAM1,VEGFA,VIM	C2	Reactome	Interleukin-4 and Interleukin-13 signaling (Reactome)
1_Member	GO Biological Processes	GO:0001702	gastrulation with mouth forming second	-2.1775362460222	-1.21052897402733	5/28	90,93,4041,10818,144165	ACVR1,ACVR2B,LRP5,FRS2,PRICKLE1	C2	GO	gastrulation with mouth forming second (GO)
1_Member	GO Biological Processes	GO:0010640	regulation of platelet-derived growth factor receptor signaling pathway	-2.1775362460222	-1.21052897402733	5/28	348,3092,4035,5795,9026	APOE,HIP1,LRP1,PTPRJ,HIP1R	C2	GO	regulation of platelet-derived growth factor receptor signaling pathway (GO)
1_Member	GO Biological Processes	GO:0014812	muscle cell migration	-2.1775362460222	-1.21052897402733	5/28	780,2887,5327,11057,51177	DDR1,GRB10,PLAT,ABHD2,PLEKHO1	C2	GO	muscle cell migration (GO)
1_Member	GO Biological Processes	GO:1903779	regulation of cardiac conduction	-2.1775362460222	-1.21052897402733	5/28	287,488,6262,6546,6910	ANK2,ATP2A2,RYR2,SLC8A1,TBX5	C2	GO	regulation of cardiac conduction (GO)
1_Member	Reactome Gene Sets	R-HSA-400042	Adrenaline,noradrenaline inhibits insulin secretion	-2.1775362460222	-1.21052897402733	5/28	112,775,2783,2791,59345	ADCY6,CACNA1C,GNB2,GNG11,GNB4	C2	Reactome	Adrenaline,noradrenaline inhibits insulin secretion (Reactome)
1_Member	KEGG Pathway	hsa00062	Fatty acid elongation	-2.1775362460222	-1.21052897402733	5/28	3030,3032,10965,51102,122970	HADHA,HADHB,ACOT2,MECR,ACOT4	C2	KEGG	Fatty acid elongation (KEGG)
1_Member	GO Biological Processes	GO:0006103	2-oxoglutarate metabolic process	-2.17171863140678	-1.20775371498423	4/18	1291,1743,56267,79944	COL6A1,DLST,KYAT3,L2HGDH	C2	GO	2-oxoglutarate metabolic process (GO)
1_Member	GO Biological Processes	GO:0010092	specification of animal organ identity	-2.17171863140678	-1.20775371498423	4/18	2131,2263,4208,5076	EXT1,FGFR2,MEF2C,PAX2	C2	GO	specification of animal organ identity (GO)
1_Member	GO Biological Processes	GO:0014072	response to isoquinoline alkaloid	-2.17171863140678	-1.20775371498423	4/18	4988,5581,5970,6505	OPRM1,PRKCE,RELA,SLC1A1	C2	GO	response to isoquinoline alkaloid (GO)
1_Member	GO Biological Processes	GO:0030007	intracellular potassium ion homeostasis	-2.17171863140678	-1.20775371498423	4/18	481,482,3778,6558	ATP1B1,ATP1B2,KCNMA1,SLC12A2	C2	GO	intracellular potassium ion homeostasis (GO)
1_Member	GO Biological Processes	GO:0035022	positive regulation of Rac protein signal transduction	-2.17171863140678	-1.20775371498423	4/18	7010,26053,57142,64759	TEK,AUTS2,RTN4,TNS3	C2	GO	positive regulation of Rac protein signal transduction (GO)
1_Member	GO Biological Processes	GO:0060039	pericardium development	-2.17171863140678	-1.20775371498423	4/18	653,4088,6910,57057	BMP5,SMAD3,TBX5,TBX20	C2	GO	pericardium development (GO)
1_Member	GO Biological Processes	GO:0060055	angiogenesis involved in wound healing	-2.17171863140678	-1.20775371498423	4/18	947,2683,2876,7422	CD34,B4GALT1,GPX1,VEGFA	C2	GO	angiogenesis involved in wound healing (GO)
1_Member	GO Biological Processes	GO:0060602	branch elongation of an epithelium	-2.17171863140678	-1.20775371498423	4/18	2246,2263,3371,10252	FGF1,FGFR2,TNC,SPRY1	C2	GO	branch elongation of an epithelium (GO)
1_Member	GO Biological Processes	GO:0060973	cell migration involved in heart development	-2.17171863140678	-1.20775371498423	4/18	998,1909,2022,6910	CDC42,EDNRA,ENG,TBX5	C2	GO	cell migration involved in heart development (GO)
1_Member	GO Biological Processes	GO:0071499	cellular response to laminar fluid shear stress	-2.17171863140678	-1.20775371498423	4/18	5586,5607,7494,10365	PKN2,MAP2K5,XBP1,KLF2	C2	GO	cellular response to laminar fluid shear stress (GO)
1_Member	GO Biological Processes	GO:0072273	metanephric nephron morphogenesis	-2.17171863140678	-1.20775371498423	4/18	3280,5076,5310,6299	HES1,PAX2,PKD1,SALL1	C2	GO	metanephric nephron morphogenesis (GO)
1_Member	GO Biological Processes	GO:1900747	negative regulation of vascular endothelial growth factor signaling pathway	-2.17171863140678	-1.20775371498423	4/18	284,7026,11117,57556	ANGPT1,NR2F2,EMILIN1,SEMA6A	C2	GO	negative regulation of vascular endothelial growth factor signaling pathway (GO)
1_Member	GO Biological Processes	GO:1902931	negative regulation of alcohol biosynthetic process	-2.17171863140678	-1.20775371498423	4/18	348,653,5592,5978	APOE,BMP5,PRKG1,REST	C2	GO	negative regulation of alcohol biosynthetic process (GO)
1_Member	Reactome Gene Sets	R-HSA-181430	Norepinephrine Neurotransmitter Release Cycle	-2.17171863140678	-1.20775371498423	4/18	6616,6812,6844,10497	SNAP25,STXBP1,VAMP2,UNC13B	C2	Reactome	Norepinephrine Neurotransmitter Release Cycle (Reactome)
1_Member	Reactome Gene Sets	R-HSA-190242	FGFR1 ligand binding and activation	-2.17171863140678	-1.20775371498423	4/18	2246,2254,2260,7049	FGF1,FGF9,FGFR1,TGFBR3	C2	Reactome	FGFR1 ligand binding and activation (Reactome)
1_Member	Reactome Gene Sets	R-HSA-2243919	Crosslinking of collagen fibrils	-2.17171863140678	-1.20775371498423	4/18	1282,1284,4016,7837	COL4A1,COL4A2,LOXL1,PXDN	C2	Reactome	Crosslinking of collagen fibrils (Reactome)
1_Member	GO Biological Processes	GO:0030071	regulation of mitotic metaphase/anaphase transition	-2.16985782680311	-1.20627171065046	10/92	6595,6602,8110,8379,8881,10783,29945,51433,57405,147841	SMARCA2,SMARCD1,DPF3,MAD1L1,CDC16,NEK6,ANAPC4,ANAPC5,SPC25,SPC24	C2	GO	regulation of mitotic metaphase/anaphase transition (GO)
1_Member	GO Biological Processes	GO:0034644	cellular response to UV	-2.16985782680311	-1.20627171065046	10/92	358,4239,4311,4734,4776,5295,22861,55294,170506,440275	AQP1,MFAP4,MME,NEDD4,NFATC4,PIK3R1,NLRP1,FBXW7,DHX36,EIF2AK4	C2	GO	cellular response to UV (GO)
1_Member	GO Biological Processes	GO:0006970	response to osmotic stress	-2.16910660369986	-1.20608806917699	9/78	358,677,3778,6558,9181,57521,59341,65125,84230	AQP1,ZFP36L1,KCNMA1,SLC12A2,ARHGEF2,RPTOR,TRPV4,WNK1,LRRC8C	C2	GO	response to osmotic stress (GO)
1_Member	Reactome Gene Sets	R-HSA-9662851	Anti-inflammatory response favouring Leishmania parasite infection	-2.16910660369986	-1.20608806917699	9/78	112,115,1800,2268,2783,2791,3709,59345,196883	ADCY6,ADCY9,DPEP1,FGR,GNB2,GNG11,ITPR2,GNB4,ADCY4	C2	Reactome	Anti-inflammatory response favouring Leishmania parasite infection (Reactome)
1_Member	Reactome Gene Sets	R-HSA-9664433	Leishmania parasite growth and survival	-2.16910660369986	-1.20608806917699	9/78	112,115,1800,2268,2783,2791,3709,59345,196883	ADCY6,ADCY9,DPEP1,FGR,GNB2,GNG11,ITPR2,GNB4,ADCY4	C2	Reactome	Leishmania parasite growth and survival (Reactome)
1_Member	GO Biological Processes	GO:0030307	positive regulation of cell growth	-2.16206965841607	-1.19942909996745	15/168	998,1072,1535,2335,3084,4092,4131,4323,4803,5071,5607,6387,7422,53335,57521	CDC42,CFL1,CYBA,FN1,NRG1,SMAD7,MAP1B,MMP14,NGF,PRKN,MAP2K5,CXCL12,VEGFA,BCL11A,RPTOR	C2	GO	positive regulation of cell growth (GO)
1_Member	KEGG Pathway	hsa04630	JAK-STAT signaling pathway	-2.16206965841607	-1.19942909996745	15/168	208,2690,3459,3601,3977,4170,5154,5156,5295,6774,8503,8554,8835,10000,10254	AKT2,GHR,IFNGR1,IL15RA,LIFR,MCL1,PDGFA,PDGFRA,PIK3R1,STAT3,PIK3R3,PIAS1,SOCS2,AKT3,STAM2	C2	KEGG	JAK-STAT signaling pathway (KEGG)
1_Member	GO Biological Processes	GO:0006790	sulfur compound metabolic process	-2.16011899302321	-1.19785608197395	21/267	32,593,594,1743,1800,2131,2690,2876,3029,4144,6505,6648,10965,23181,26873,50507,53354,58472,116285,122970,123876	ACACB,BCKDHA,BCKDHB,DLST,DPEP1,EXT1,GHR,GPX1,HAGH,MAT2A,SLC1A1,SOD2,ACOT2,DIP2A,OPLAH,NOX4,PANK1,SQOR,ACSM1,ACOT4,ACSM2A	C2	GO	sulfur compound metabolic process (GO)
1_Member	GO Biological Processes	GO:0016197	endosomal transport	-2.16011899302321	-1.19785608197395	21/267	19,950,1213,2060,4642,6453,6653,7840,10254,10807,23023,23258,23585,30844,51479,51560,55773,57706,64129,84440,163486	ABCA1,SCARB2,CLTC,EPS15,MYO1D,ITSN1,SORL1,ALMS1,STAM2,ENTR1,TMCC1,DENND5A,TMEM50A,EHD4,ANKFY1,RAB6B,TBC1D23,DENND1A,TINAGL1,RAB11FIP4,DENND1B	C2	GO	endosomal transport (GO)
1_Member	GO Biological Processes	GO:0006397	mRNA processing	-2.15526553488209	-1.19319132445797	34/498	677,1653,1655,1665,2483,3178,4154,4904,5930,6433,6434,8189,10078,10236,10625,10659,11100,23210,23450,23524,25766,25804,26993,29974,51690,51692,54715,54890,55544,56853,58517,87178,143884,282996	ZFP36L1,DDX1,DDX5,DHX15,FRG1,HNRNPA1,MBNL1,YBX1,RBBP6,SFSWAP,TRA2B,SYMPK,TSSC4,HNRNPR,IVNS1ABP,CELF2,HNRNPUL1,JMJD6,SF3B3,SRRM2,PRPF40B,LSM4,AKAP8L,A1CF,LSM7,CPSF3,RBFOX1,ALKBH5,RBM38,CELF4,RBM25,PNPT1,CWF19L2,RBM20	C2	GO	mRNA processing (GO)
1_Member	GO Biological Processes	GO:0009100	glycoprotein metabolic process	-2.15460859195597	-1.1927230002023	26/354	284,1603,1909,2131,2530,2683,5046,5589,5663,8707,9334,9394,9528,10090,11173,22906,29925,54344,54480,57452,64131,79796,84447,200185,374378,374907	ANGPT1,DAD1,EDNRA,EXT1,FUT8,B4GALT1,PCSK6,PRKCSH,PSEN1,B3GALT2,B4GALT5,HS6ST1,TMEM59,UST,ADAMTS7,TRAK1,GMPPB,DPM3,CHPF2,GALNT16,XYLT1,ALG9,SYVN1,KRTCAP2,GALNT18,B3GNT8	C2	GO	glycoprotein metabolic process (GO)
